gene_id,gene_name,OG,in_orthogroup
YNCC0011W,SNR65,NA,FALSE
YCR031C,RPS14A,OG0000563,TRUE
YNCC0012C,SNR189,NA,FALSE
YCR032W,BPH1,OG0000801,TRUE
YCR033W,SNT1,OG0002253,TRUE
YCR034W,ELO2,OG0000107,TRUE
YCR035C,RRP43,OG0002318,TRUE
YCR036W,RBK1,OG0002637,TRUE
YCR037C,PHO87,OG0000144,TRUE
YCR038C,BUD5,OG0001099,TRUE
YCR039C,MATALPHA2,OG0004072,TRUE
YCR040W,MATALPHA1,OG0004071,TRUE
YCR041W,NA,NA,FALSE
YCR042C,TAF2,OG0000947,TRUE
YNCC0015W,SUT035,NA,FALSE
YCR043C,NA,OG0004926,TRUE
YCR044C,PER1,OG0000497,TRUE
YCR045C,RRT12,OG0000643,TRUE
YCR046C,IMG1,OG0002922,TRUE
YCR047C,BUD23,OG0003178,TRUE
YCR048W,ARE1,OG0000614,TRUE
YCR050C,NA,NA,FALSE
YCR051W,NA,OG0002590,TRUE
YCR052W,RSC6,OG0000390,TRUE
YCR053W,THR4,OG0003386,TRUE
YCR054C,CTR86,OG0003090,TRUE
YCR057C,PWP2,OG0001206,TRUE
YCR059C,YIH1,OG0002427,TRUE
YCR060W,TAH1,OG0000431,TRUE
YCR061W,TVS1,OG0001301,TRUE
YNCC0013W,SUP61,NA,FALSE
YCR063W,BUD31,OG0003787,TRUE
YCR065W,HCM1,OG0003172,TRUE
YCR066W,RAD18,OG0002349,TRUE
YCR067C,SED4,OG0000602,TRUE
YCR068W,ATG15,OG0002108,TRUE
YCR069W,CPR4,OG0000028,TRUE
YCR071C,IMG2,OG0003587,TRUE
YCR072C,RSA4,OG0002533,TRUE
YCR073C,SSK22,OG0000550,TRUE
YCR073W-A,SOL2,OG0001067,TRUE
YCR075C,ERS1,OG0004125,TRUE
YCR075W-A,EGO2,OG0004472,TRUE
YCR076C,FUB1,OG0002279,TRUE
YCR077C,PAT1,OG0003080,TRUE
YCR079W,PTC6,OG0002046,TRUE
YCR081W,SRB8,OG0001100,TRUE
YCR082W,AHC2,OG0004260,TRUE
YCR083W,TRX3,OG0000173,TRUE
YCR084C,TUP1,OG0000609,TRUE
YCR085W,NA,NA,FALSE
YCR086W,CSM1,OG0003577,TRUE
YCR087C-A,NA,OG0003631,TRUE
YCR088W,ABP1,OG0000835,TRUE
YCR089W,FIG2,OG0000047,TRUE
YCR090C,NA,OG0001046,TRUE
YCR091W,KIN82,OG0000969,TRUE
YCR092C,MSH3,OG0001139,TRUE
YCR093W,CDC39,OG0001646,TRUE
YCR094W,CDC50,OG0000110,TRUE
YCR095C,OCA4,OG0002909,TRUE
YCR095W-A,NA,NA,FALSE
YCR096C,HMRA2,OG0004072,TRUE
YCR097W,HMRA1,OG0001028,TRUE
YNCC0014W,NA,NA,FALSE
YCR098C,GIT1,OG0000198,TRUE
YCR099C,NA,OG0000057,TRUE
YCR100C,EMA35,OG0000057,TRUE
YCR101C,NA,OG0000057,TRUE
YCR102C,NA,OG0000127,TRUE
YCR104W,PAU3,OG0000002,TRUE
YCR105W,ADH7,OG0000253,TRUE
YCR106W,RDS1,OG0000058,TRUE
YCR107W,AAD3,OG0004652,TRUE
YCR108C,NA,NA,FALSE
YDL248W,COS7,OG0000478,TRUE
YDL247W,MPH2,OG0000269,TRUE
YDL246C,SOR2,OG0000111,TRUE
YDL245C,HXT15,OG0004944,TRUE
YDL244W,THI13,OG0003721,TRUE
YDL243C,AAD4,OG0004652,TRUE
YDL242W,NA,OG0000865,TRUE
YDL241W,NA,NA,FALSE
YDL240W,LRG1,OG0003120,TRUE
YDL239C,ADY3,OG0003831,TRUE
YDL238C,GUD1,OG0003073,TRUE
YDL237W,AIM6,OG0001327,TRUE
YDL236W,PHO13,OG0001873,TRUE
YDL235C,YPD1,OG0003311,TRUE
YDL234C,GYP7,OG0002536,TRUE
YDL233W,MFG1,OG0000773,TRUE
YDL232W,OST4,OG0004546,TRUE
YDL231C,BRE4,OG0004079,TRUE
YDL230W,PTP1,OG0003679,TRUE
YDL229W,SSB1,OG0000715,TRUE
YDL227C,HO,OG0004604,TRUE
YDL226C,GCS1,OG0003348,TRUE
YDL225W,SHS1,OG0003599,TRUE
YDL224C,WHI4,OG0000612,TRUE
YDL223C,HBT1,NA,FALSE
YDL222C,FMP45,OG0000166,TRUE
YDL220C,CDC13,OG0004310,TRUE
YDL219W,DTD1,OG0000858,TRUE
YDL218W,NA,OG0003831,TRUE
YDL217C,TIM22,OG0003390,TRUE
YDL216C,RRI1,OG0002449,TRUE
YDL215C,GDH2,OG0001825,TRUE
YDL214C,PRR2,NA,FALSE
YDL213C,NOP6,OG0002144,TRUE
YDL212W,SHR3,OG0002143,TRUE
YDL211C,NA,OG0000650,TRUE
YNCD0001W,NA,NA,FALSE
YDL210W,UGA4,OG0000049,TRUE
YDL209C,CWC2,OG0001317,TRUE
YDL208W,NHP2,OG0002834,TRUE
YDL207W,GLE1,OG0001938,TRUE
YDL206W,YCX1,OG0000651,TRUE
YDL205C,HEM3,OG0002940,TRUE
YDL204W-A,NA,NA,FALSE
YDL204W,RTN2,OG0000600,TRUE
YDL203C,ACK1,OG0002146,TRUE
YDL202W,MRPL11,OG0000823,TRUE
YDL201W,TRM8,OG0001088,TRUE
YDL200C,MGT1,OG0003998,TRUE
YDL199C,NA,OG0002636,TRUE
YDL198C,GGC1,OG0001712,TRUE
YDL197C,ASF2,NA,FALSE
YDL195W,SEC31,OG0001435,TRUE
YDL194W,SNF3,OG0000263,TRUE
YDL193W,NUS1,OG0000483,TRUE
YDL192W,ARF1,OG0000082,TRUE
YDL191W,RPL35A,OG0000657,TRUE
YDL190C,UFD2,OG0001860,TRUE
YDL189W,RBS1,OG0003651,TRUE
YDL188C,PPH22,OG0000623,TRUE
YDL186W,NA,OG0004375,TRUE
YDL185W,VMA1,OG0002783,TRUE
YDL184C,RPL41A,NA,FALSE
YDL183C,MRX19,OG0003355,TRUE
YDL182W,LYS20,OG0000219,TRUE
YDL181W,INH1,OG0000613,TRUE
YDL180W,AIT1,OG0004371,TRUE
YDL179W,PCL9,OG0000721,TRUE
YDL178W,DLD2,OG0001481,TRUE
YDL177C,NA,OG0004105,TRUE
YDL176W,GID12,OG0004370,TRUE
YDL175C,AIR2,OG0000526,TRUE
YDL174C,DLD1,OG0000225,TRUE
YDL173W,PAR32,OG0002916,TRUE
YDL171C,GLT1,OG0003139,TRUE
YDL170W,UGA3,OG0000664,TRUE
YDL169C,UGX2,OG0004054,TRUE
YDL168W,SFA1,OG0003052,TRUE
YDL167C,NRP1,OG0001334,TRUE
YDL166C,FAP7,OG0001175,TRUE
YDL165W,CDC36,OG0002531,TRUE
YDL164C,CDC9,OG0002381,TRUE
YDL161W,ENT1,OG0001093,TRUE
YDL160C-A,MHF2,OG0004027,TRUE
YDL160C,DHH1,OG0003408,TRUE
YDL159W-A,NA,NA,FALSE
YDL159W,STE7,OG0002521,TRUE
YDL157C,DMO2,OG0002141,TRUE
YDL156W,CMR1,OG0002744,TRUE
YDL155W,CLB3,OG0000386,TRUE
YDL154W,MSH5,OG0003831,TRUE
YDL153C,SAS10,OG0001579,TRUE
YDL150W,RPC53,OG0003257,TRUE
YDL149W,ATG9,OG0001522,TRUE
YDL148C,NOP14,OG0001056,TRUE
YDL147W,RPN5,OG0001643,TRUE
YDL146W,LDB17,OG0002300,TRUE
YDL145C,COP1,OG0001651,TRUE
YDL144C,NA,OG0000544,TRUE
YDL143W,CCT4,OG0002111,TRUE
YDL142C,CRD1,OG0003831,TRUE
YDL141W,BPL1,OG0000725,TRUE
YDL140C,RPO21,OG0003272,TRUE
YDL139C,SCM3,OG0002348,TRUE
YDL138W,RGT2,OG0000263,TRUE
YDL137W,ARF2,OG0000082,TRUE
YDL136W,RPL35B,OG0000657,TRUE
YDL135C,RDI1,OG0000980,TRUE
YDL134C,PPH21,OG0000623,TRUE
YDL133C-A,RPL41B,NA,FALSE
YDL133W,SRF1,OG0003002,TRUE
YDL132W,CDC53,OG0001153,TRUE
YDL131W,LYS21,OG0000219,TRUE
YDL130W-A,STF1,OG0000613,TRUE
YDL130W,RPP1B,OG0000189,TRUE
YDL129W,NA,OG0004376,TRUE
YDL128W,VCX1,OG0001069,TRUE
YDL127W,PCL2,OG0000721,TRUE
YDL126C,CDC48,OG0000123,TRUE
YDL125C,HNT1,OG0001346,TRUE
YDL124W,NA,OG0000452,TRUE
YDL123W,SNA4,OG0000053,TRUE
YDL122W,UBP1,OG0001691,TRUE
YDL121C,EXP1,OG0003803,TRUE
YDL120W,YFH1,OG0002878,TRUE
YDL119C,HEM25,OG0001422,TRUE
YDL117W,CYK3,OG0002776,TRUE
YDL116W,NUP84,OG0002376,TRUE
YDL115C,IWR1,OG0000935,TRUE
YDL114W,NA,OG0000232,TRUE
YDL113C,ATG20,OG0000204,TRUE
YDL112W,TRM3,OG0001453,TRUE
YDL111C,RRP42,OG0002965,TRUE
YDL110C,TMA17,OG0003525,TRUE
YDL109C,NA,OG0002729,TRUE
YDL108W,KIN28,OG0001787,TRUE
YDL107W,MSS2,OG0002477,TRUE
YDL106C,PHO2,OG0003623,TRUE
YDL105W,NSE4,OG0003612,TRUE
YDL104C,QRI7,OG0003745,TRUE
YDL103C,QRI1,OG0003343,TRUE
YDL102W,POL3,OG0001715,TRUE
YDL101C,DUN1,OG0003618,TRUE
YDL100C,GET3,OG0000910,TRUE
YDL099W,BUG1,OG0004426,TRUE
YDL098C,SNU23,OG0002258,TRUE
YDL097C,RPN6,OG0001836,TRUE
YDL095W,PMT1,OG0000080,TRUE
YDL093W,PMT5,OG0000080,TRUE
YDL092W,SRP14,OG0002674,TRUE
YDL091C,UBX3,OG0000916,TRUE
YDL090C,RAM1,OG0001991,TRUE
YDL089W,NUR1,OG0000856,TRUE
YDL088C,ASM4,OG0000433,TRUE
YDL087C,LUC7,OG0003017,TRUE
YDL086W,NA,OG0001034,TRUE
YDL085C-A,NA,OG0003831,TRUE
YDL085W,NDE2,OG0000364,TRUE
YDL084W,SUB2,OG0002339,TRUE
YDL083C,RPS16B,OG0000863,TRUE
YDL082W,RPL13A,OG0001082,TRUE
YDL081C,RPP1A,OG0000189,TRUE
YDL080C,THI3,OG0000079,TRUE
YDL079C,MRK1,OG0000649,TRUE
YDL078C,MDH3,OG0000661,TRUE
YDL077C,VAM6,OG0002990,TRUE
YDL076C,RXT3,OG0001442,TRUE
YDL075W,RPL31A,OG0000798,TRUE
YNCD0002C,SNR63,NA,FALSE
YDL074C,BRE1,OG0003320,TRUE
YDL073W,AHK1,OG0004249,TRUE
YDL072C,YET3,OG0001907,TRUE
YDL070W,BDF2,NA,FALSE
YDL069C,CBS1,NA,FALSE
YDL067C,COX9,OG0000952,TRUE
YDL066W,IDP1,OG0000106,TRUE
YDL065C,PEX19,OG0001870,TRUE
YDL064W,UBC9,OG0002796,TRUE
YDL063C,SYO1,OG0003149,TRUE
YDL061C,RPS29B,OG0003712,TRUE
YDL060W,TSR1,OG0002856,TRUE
YDL059C,RAD59,OG0003831,TRUE
YDL058W,USO1,OG0002927,TRUE
YDL057W,NA,OG0000616,TRUE
YDL056W,MBP1,OG0000821,TRUE
YDL055C,PSA1,OG0000640,TRUE
YNCD0003W,NA,NA,FALSE
YDL054C,MCH1,OG0003140,TRUE
YDL053C,PBP4,OG0004414,TRUE
YDL052C,SLC1,OG0000789,TRUE
YDL051W,LHP1,OG0001625,TRUE
YDL049C,KNH1,OG0000271,TRUE
YDL048C,STP4,OG0000354,TRUE
YDL047W,SIT4,OG0003515,TRUE
YDL046W,NPC2,OG0002396,TRUE
YDL045W-A,MRP10,OG0003744,TRUE
YDL045C,FAD1,OG0001687,TRUE
YDL044C,MTF2,OG0003646,TRUE
YDL043C,PRP11,OG0001342,TRUE
YDL042C,SIR2,OG0000339,TRUE
YDL040C,NAT1,OG0001187,TRUE
YDL039C,PRM7,OG0003993,TRUE
YDL037C,BSC1,OG0003993,TRUE
YDL036C,PUS9,OG0000104,TRUE
YDL035C,GPR1,OG0000873,TRUE
YDL033C,SLM3,OG0002049,TRUE
YDL031W,DBP10,OG0001576,TRUE
YDL030W,PRP9,OG0002327,TRUE
YDL029W,ARP2,OG0001300,TRUE
YDL028C,MPS1,OG0002945,TRUE
YDL027C,MRX9,OG0004622,TRUE
YDL025C,RTK1,OG0000121,TRUE
YDL024C,DIA3,OG0000145,TRUE
YDL022C-A,NA,NA,FALSE
YNCD0004W,NA,NA,FALSE
YDL022W,GPD1,OG0000272,TRUE
YDL021W,GPM2,OG0004107,TRUE
YDL020C,RPN4,OG0000534,TRUE
YDL019C,OSH2,OG0000450,TRUE
YDL018C,ERP3,OG0000265,TRUE
YDL017W,CDC7,OG0002307,TRUE
YDL015C,TSC13,OG0000981,TRUE
YDL014W,NOP1,OG0000788,TRUE
YDL013W,SLX5,OG0001952,TRUE
YDL012C,NA,OG0000504,TRUE
YDL010W,GRX6,OG0001007,TRUE
YDL009C,NA,NA,FALSE
YDL008W,APC11,OG0002663,TRUE
YNCD0005C,NA,NA,FALSE
YDL007C-A,NA,NA,FALSE
YNCD0006W,NA,NA,FALSE
YDL007W,RPT2,OG0001560,TRUE
YDL006W,PTC1,OG0002057,TRUE
YDL005C,MED2,OG0004246,TRUE
YDL004W,ATP16,OG0001659,TRUE
YDL003W,MCD1,OG0002977,TRUE
YDL002C,NHP10,OG0000031,TRUE
YDL001W,RMD1,OG0000974,TRUE
YDR001C,NTH1,OG0000351,TRUE
YDR002W,YRB1,OG0001859,TRUE
YDR003W,RCR2,OG0000421,TRUE
YDR003W-A,NA,NA,FALSE
YDR004W,RAD57,OG0003636,TRUE
YDR005C,MAF1,OG0001786,TRUE
YDR006C,SOK1,OG0000859,TRUE
YDR007W,TRP1,OG0003366,TRUE
YDR009W,GAL3,OG0004028,TRUE
YDR010C,NA,NA,FALSE
YDR011W,SNQ2,OG0000003,TRUE
YDR012W,RPL4B,OG0000855,TRUE
YDR013W,PSF1,OG0001772,TRUE
YDR014W,RAD61,OG0004257,TRUE
YDR014W-A,HED1,OG0004896,TRUE
YDR016C,DAD1,OG0002269,TRUE
YDR017C,KCS1,OG0002472,TRUE
YDR018C,MLG1,OG0000806,TRUE
YDR019C,GCV1,OG0000785,TRUE
YDR020C,DAS2,OG0002120,TRUE
YDR021W,FAL1,OG0001219,TRUE
YDR022C,ATG31,OG0004626,TRUE
YNCD0007C,NA,NA,FALSE
YDR023W,SES1,OG0002567,TRUE
YDR025W,RPS11A,OG0000985,TRUE
YDR026C,NSI1,OG0000441,TRUE
YDR027C,VPS54,OG0000997,TRUE
YDR028C,REG1,OG0001918,TRUE
YDR029W,NA,NA,FALSE
YDR030C,RAD28,OG0003698,TRUE
YDR031W,MIX14,OG0004003,TRUE
YDR032C,PST2,OG0000027,TRUE
YNCD0033W,SUT053,NA,FALSE
YNCD0034C,SUT468,NA,FALSE
YDR033W,MRH1,OG0000246,TRUE
YDR034C,LYS14,OG0000125,TRUE
YDR034C-D,NA,OG0000006,TRUE
YDR034C-C,NA,OG0000006,TRUE
YNCD0008W,NA,NA,FALSE
YDR034C-A,NA,OG0003465,TRUE
YNCD0009W,NA,NA,FALSE
YDR034W-B,CPP3,NA,FALSE
YDR035W,ARO3,OG0001021,TRUE
YDR036C,EHD3,OG0001071,TRUE
YDR037W,KRS1,OG0002622,TRUE
YDR038C,ENA5,OG0000259,TRUE
YDR039C,ENA2,OG0000259,TRUE
YDR040C,ENA1,OG0000259,TRUE
YDR041W,RSM10,OG0001974,TRUE
YDR042C,NA,NA,FALSE
YNCD0010C,SNR47,NA,FALSE
YDR043C,NRG1,OG0000396,TRUE
YDR044W,HEM13,OG0002711,TRUE
YDR045C,RPC11,OG0003761,TRUE
YDR046C,BAP3,OG0000034,TRUE
YDR047W,HEM12,OG0002343,TRUE
YDR049W,VMS1,OG0002620,TRUE
YDR050C,TPI1,OG0000779,TRUE
YDR051C,DET1,OG0000559,TRUE
YDR052C,DBF4,OG0002727,TRUE
YDR054C,CDC34,OG0001806,TRUE
YDR055W,PST1,OG0000050,TRUE
YDR056C,EMC10,OG0004268,TRUE
YDR057W,YOS9,OG0002648,TRUE
YDR058C,TGL2,OG0002770,TRUE
YNCD0011W,NA,NA,FALSE
YNCD0012W,NA,NA,FALSE
YDR059C,UBC5,OG0000117,TRUE
YDR060W,MAK21,OG0001619,TRUE
YDR061W,NA,OG0001205,TRUE
YDR062W,LCB2,OG0002737,TRUE
YDR063W,AIM7,OG0003009,TRUE
YDR064W,RPS13,OG0002586,TRUE
YDR065W,RRG1,OG0004307,TRUE
YDR066C,RTR2,OG0000408,TRUE
YDR067C,OCA6,OG0003617,TRUE
YDR068W,DOS2,OG0002378,TRUE
YDR069C,DOA4,OG0000512,TRUE
YDR070C,FMP16,OG0004308,TRUE
YDR071C,PAA1,OG0001057,TRUE
YDR072C,IPT1,OG0002029,TRUE
YDR073W,SNF11,OG0004309,TRUE
YDR074W,TPS2,OG0001394,TRUE
YDR075W,PPH3,OG0002564,TRUE
YDR076W,RAD55,OG0004404,TRUE
YDR077W,SED1,OG0001012,TRUE
YDR078C,SHU2,OG0004403,TRUE
YDR079W,PET100,OG0001439,TRUE
YDR079C-A,TFB5,OG0003544,TRUE
YDR080W,VPS41,OG0002731,TRUE
YDR081C,PDC2,OG0003831,TRUE
YDR082W,STN1,OG0004402,TRUE
YDR083W,RRP8,OG0003428,TRUE
YDR084C,TVP23,OG0003831,TRUE
YDR085C,AFR1,OG0002402,TRUE
YDR086C,SSS1,OG0003076,TRUE
YDR087C,RRP1,OG0002223,TRUE
YDR088C,SLU7,OG0003081,TRUE
YNCD0013C,NA,NA,FALSE
YDR089W,VTC5,OG0001830,TRUE
YDR090C,ILT1,OG0003495,TRUE
YDR091C,RLI1,OG0003221,TRUE
YDR092W,UBC13,OG0002707,TRUE
YDR093W,DNF2,OG0000207,TRUE
YDR096W,GIS1,NA,FALSE
YDR097C,MSH6,OG0001396,TRUE
YDR098C,GRX3,OG0000914,TRUE
YNCD0014C,NA,NA,FALSE
YDR098C-B,NA,OG0000006,TRUE
YDR098C-A,NA,OG0000035,TRUE
YDR099W,BMH2,OG0000325,TRUE
YDR100W,TVP15,OG0003831,TRUE
YDR101C,ARX1,OG0000984,TRUE
YDR102C,NA,NA,FALSE
YDR103W,STE5,OG0003517,TRUE
YDR104C,SPO71,OG0004017,TRUE
YDR105C,TMS1,OG0001534,TRUE
YDR106W,ARP10,OG0004208,TRUE
YNCD0015C,NA,NA,FALSE
YDR107C,TMN2,OG0000720,TRUE
YDR108W,TRS85,OG0002720,TRUE
YDR109C,NA,OG0000270,TRUE
YDR110W,FOB1,OG0004223,TRUE
YDR111C,ALT2,OG0000681,TRUE
YDR113C,PDS1,OG0004442,TRUE
YDR114C,NA,NA,FALSE
YDR115W,MRX14,OG0003526,TRUE
YDR116C,MRPL1,OG0001381,TRUE
YDR117C,TMA64,OG0001856,TRUE
YDR118W,APC4,OG0004075,TRUE
YDR119W,VBA4,NA,FALSE
YDR119W-A,COX26,OG0004591,TRUE
YDR120C,TRM1,OG0003025,TRUE
YDR121W,DPB4,OG0003157,TRUE
YDR122W,KIN1,OG0000405,TRUE
YDR123C,INO2,OG0004224,TRUE
YDR124W,NA,OG0004526,TRUE
YDR125C,ECM18,OG0003831,TRUE
YDR126W,SWF1,OG0001212,TRUE
YDR127W,ARO1,OG0003255,TRUE
YDR128W,MTC5,OG0001609,TRUE
YDR129C,SAC6,OG0002923,TRUE
YDR130C,FIN1,OG0004225,TRUE
YDR131C,NA,OG0000535,TRUE
YDR132C,MRX16,OG0000445,TRUE
YDR134C,CCW22,NA,FALSE
YDR135C,YCF1,OG0000083,TRUE
YDR137W,RGP1,OG0001528,TRUE
YDR138W,HPR1,OG0004222,TRUE
YDR139C,RUB1,OG0003668,TRUE
YDR140W,MTQ2,OG0002162,TRUE
YDR141C,DOP1,OG0001198,TRUE
YDR142C,PEX7,OG0002332,TRUE
YDR143C,SAN1,OG0000598,TRUE
YDR144C,MKC7,OG0000008,TRUE
YDR145W,TAF12,OG0002262,TRUE
YDR146C,SWI5,OG0000424,TRUE
YDR147W,EKI1,OG0000348,TRUE
YDR148C,KGD2,OG0001897,TRUE
YDR150W,NUM1,OG0001193,TRUE
YDR151C,CTH1,OG0000744,TRUE
YDR152W,GIR2,OG0001804,TRUE
YDR153C,ENT5,OG0004262,TRUE
YDR155C,CPR1,OG0000028,TRUE
YDR156W,RPA14,OG0001486,TRUE
YDR157W,NA,NA,FALSE
YDR158W,HOM2,OG0003344,TRUE
YDR159W,SAC3,OG0001998,TRUE
YDR160W,SSY1,OG0000922,TRUE
YDR161W,ACL4,OG0001582,TRUE
YDR162C,NBP2,OG0001841,TRUE
YDR163W,CWC15,OG0003164,TRUE
YDR164C,SEC1,OG0002195,TRUE
YDR165W,TRM82,OG0002724,TRUE
YDR166C,SEC5,OG0003439,TRUE
YDR167W,TAF10,OG0001877,TRUE
YDR168W,CDC37,OG0003105,TRUE
YDR169C,STB3,OG0002593,TRUE
YDR169C-A,NA,NA,FALSE
YDR170C,SEC7,OG0002774,TRUE
YNCD0016C,NA,NA,FALSE
YDR170W-A,NA,OG0000035,TRUE
YDR171W,HSP42,OG0004261,TRUE
YDR172W,SUP35,OG0001704,TRUE
YDR173C,ARG82,OG0001120,TRUE
YDR174W,HMO1,OG0000031,TRUE
YDR175C,RSM24,OG0003418,TRUE
YDR176W,NGG1,OG0001118,TRUE
YDR177W,UBC1,OG0003156,TRUE
YDR178W,SDH4,OG0000142,TRUE
YDR179C,CSN9,OG0004285,TRUE
YDR179W-A,NVJ3,OG0004089,TRUE
YDR180W,SCC2,OG0001932,TRUE
YDR181C,SAS4,OG0003251,TRUE
YDR182W,CDC1,OG0000622,TRUE
YDR182W-A,NA,OG0000638,TRUE
YDR183W,PLP1,OG0003831,TRUE
YDR184C,ATC1,OG0004284,TRUE
YDR185C,UPS3,OG0000626,TRUE
YDR186C,SND1,OG0004283,TRUE
YDR188W,CCT6,OG0002862,TRUE
YDR189W,SLY1,OG0002503,TRUE
YDR190C,RVB1,OG0001916,TRUE
YDR191W,HST4,OG0004088,TRUE
YDR192C,NUP42,OG0000256,TRUE
YDR194C,MSS116,OG0000868,TRUE
YDR194W-A,NA,NA,FALSE
YDR195W,REF2,OG0004317,TRUE
YDR196C,CAB5,OG0001214,TRUE
YDR197W,CBS2,OG0004282,TRUE
YDR198C,RKM2,OG0003223,TRUE
YDR200C,VPS64,OG0000461,TRUE
YDR201W,SPC19,OG0003604,TRUE
YDR202C,RAV2,OG0002390,TRUE
YDR204W,COQ4,OG0003402,TRUE
YDR205W,MSC2,OG0000172,TRUE
YDR206W,EBS1,OG0000172,TRUE
YDR207C,UME6,OG0000021,TRUE
YDR208W,MSS4,OG0003630,TRUE
YDR209C,NA,NA,FALSE
YDR210W,CPP2,OG0004281,TRUE
YDR210W-A,NA,OG0000006,TRUE
YDR210W-B,NA,OG0000006,TRUE
YDR210C-D,NA,OG0000006,TRUE
YDR210C-C,NA,OG0000035,TRUE
YNCD0017W,NA,NA,FALSE
YDR211W,GCD6,OG0003091,TRUE
YDR212W,TCP1,OG0002405,TRUE
YDR213W,UPC2,OG0000409,TRUE
YDR214W,AHA1,OG0001275,TRUE
YDR215C,NA,NA,FALSE
YDR216W,ADR1,OG0001977,TRUE
YDR217C,RAD9,OG0001961,TRUE
YDR218C,SPR28,OG0000231,TRUE
YDR219C,MFB1,OG0004269,TRUE
YDR221W,GTB1,OG0001782,TRUE
YDR222W,NA,OG0004084,TRUE
YDR223W,CRF1,OG0000748,TRUE
YDR224C,HTB1,OG0000257,TRUE
YDR225W,HTA1,OG0000258,TRUE
YDR226W,ADK1,OG0002793,TRUE
YDR227W,SIR4,OG0004407,TRUE
YDR228C,PCF11,OG0000816,TRUE
YDR229W,IVY1,OG0004113,TRUE
YDR231C,COX20,OG0003368,TRUE
YDR232W,HEM1,OG0002013,TRUE
YDR233C,RTN1,OG0000600,TRUE
YDR234W,LYS4,OG0001131,TRUE
YDR235W,PRP42,OG0003831,TRUE
YDR236C,FMN1,OG0001862,TRUE
YDR237W,MRPL7,OG0003379,TRUE
YDR238C,SEC26,OG0002440,TRUE
YDR239C,NA,OG0004405,TRUE
YDR240C,SNU56,OG0004406,TRUE
YNCD0018W,SUP2,NA,FALSE
YDR242W,AMD2,OG0000089,TRUE
YDR243C,PRP28,OG0003021,TRUE
YDR244W,PEX5,OG0000962,TRUE
YDR245W,MNN10,OG0002387,TRUE
YDR246W,TRS23,OG0002997,TRUE
YDR246W-A,NA,NA,FALSE
YDR247W,VHS1,OG0000422,TRUE
YDR248C,NA,OG0002895,TRUE
YDR249C,NA,OG0004625,TRUE
YDR251W,PAM1,OG0000576,TRUE
YDR252W,BTT1,OG0001053,TRUE
YDR253C,MET32,OG0000608,TRUE
YDR254W,CHL4,OG0001767,TRUE
YDR255C,RMD5,OG0002076,TRUE
YDR256C,CTA1,OG0000242,TRUE
YDR257C,RKM4,OG0001228,TRUE
YDR258C,HSP78,OG0003249,TRUE
YDR259C,YAP6,OG0001033,TRUE
YDR260C,SWM1,OG0004475,TRUE
YDR261C,EXG2,OG0004638,TRUE
YNCD0019C,NA,NA,FALSE
YDR261W-A,NA,OG0000006,TRUE
YDR261W-B,NA,OG0000006,TRUE
YDR261C-D,NA,OG0000006,TRUE
YDR261C-C,NA,OG0000035,TRUE
YNCD0020W,NA,NA,FALSE
YDR262W,NA,OG0002062,TRUE
YDR263C,DIN7,OG0000733,TRUE
YDR264C,AKR1,OG0000760,TRUE
YDR265W,PEX10,OG0001210,TRUE
YDR266C,HEL2,OG0002969,TRUE
YDR267C,CIA1,OG0001686,TRUE
YDR268W,MSW1,OG0001412,TRUE
YDR270W,CCC2,OG0002713,TRUE
YDR272W,GLO2,OG0000901,TRUE
YDR273W,DON1,OG0000894,TRUE
YDR274C,NA,NA,FALSE
YDR275W,TLD1,NA,FALSE
YDR276C,PMP3,OG0000053,TRUE
YDR277C,MTH1,OG0000693,TRUE
YNCD0021C,NA,NA,FALSE
YDR279W,RNH202,OG0003228,TRUE
YDR280W,RRP45,OG0003788,TRUE
YDR281C,PHM6,NA,FALSE
YDR282C,MRX10,OG0002678,TRUE
YDR283C,GCN2,OG0003371,TRUE
YDR284C,DPP1,OG0000249,TRUE
YDR285W,ZIP1,OG0004324,TRUE
YDR286C,MGP12,OG0003831,TRUE
YDR287W,INM2,OG0001106,TRUE
YDR288W,NSE3,OG0003710,TRUE
YDR289C,RTT103,OG0002691,TRUE
YDR291W,HRQ1,OG0002156,TRUE
YDR292C,SRP101,OG0001815,TRUE
YDR293C,SSD1,OG0002780,TRUE
YDR294C,DPL1,OG0002626,TRUE
YDR295C,HDA2,OG0003664,TRUE
YDR296W,MHR1,OG0002534,TRUE
YDR297W,SUR2,OG0003106,TRUE
YDR298C,ATP5,OG0001218,TRUE
YDR299W,BFR2,OG0002804,TRUE
YDR300C,PRO1,OG0000359,TRUE
YDR301W,CFT1,OG0002865,TRUE
YDR302W,GPI11,OG0003807,TRUE
YDR303C,RSC3,OG0003831,TRUE
YDR304C,CPR5,OG0000028,TRUE
YDR305C,HNT2,OG0003653,TRUE
YDR306C,PFU1,OG0002266,TRUE
YNCD0022C,NA,NA,FALSE
YDR307W,PMT7,OG0000080,TRUE
YDR308C,SRB7,OG0001567,TRUE
YDR309C,GIC2,OG0003454,TRUE
YDR310C,SUM1,OG0004380,TRUE
YDR311W,TFB1,OG0001231,TRUE
YDR312W,SSF2,OG0000925,TRUE
YDR313C,PIB1,OG0001251,TRUE
YDR314C,RAD34,OG0004137,TRUE
YDR315C,IPK1,OG0003696,TRUE
YDR316W,OMS1,OG0001616,TRUE
