Orthogroup,gene_id,original_id,cagl_id,scer_gene_name,functional_category,category_order
OG0003456,NA,NA,NA,ISF1,Mitochondria / Respiration,7
OG0003456,NA,NA,NA,MBR1,Mitochondria / Respiration,7
OG0000766,orf19.5450,orf19.5450,NA,MRF1,Mitochondria / Respiration,7
OG0002812,orf19.967,orf19.967,NA,NUC1,Mitochondria / Respiration,7
OG0004279,NA,NA,NA,OM45,Mitochondria / Respiration,7
OG0003818,orf19.1042,orf19.1042,NA,POR1,Mitochondria / Respiration,7
OG0000712,orf19.2107.1,orf19.2107.1,NA,STF2,Mitochondria / Respiration,7
OG0000296,orf19.1395,orf19.1395,NA,YER053C,Mitochondria / Respiration,7
OG0003521,orf19.2251,orf19.2251,NA,AAH1,Carbon metabolism,8
OG0004041,orf19.2172,orf19.2172,NA,ARA1,Carbon metabolism,8
OG0002060,orf19.1237,orf19.1237,NA,ARO9,Carbon metabolism,8
OG0003226,orf19.6214,orf19.6214,NA,ATH1,Carbon metabolism,8
OG0000533,orf19.3575,orf19.3575,NA,CDC19,Carbon metabolism,8
OG0000150,orf19.4393,orf19.4393,NA,CIT1,Carbon metabolism,8
OG0002656,orf19.7243,orf19.7243,NA,DCD1,Carbon metabolism,8
OG0001747,orf19.3322,orf19.3322,NA,DUT1,Carbon metabolism,8
OG0000330,orf19.7592,orf19.7592,NA,FAA1,Carbon metabolism,8
OG0002544,orf19.6423,orf19.6423,NA,FBP26,Carbon metabolism,8
OG0002499,orf19.1288,orf19.1288,NA,FOX2,Carbon metabolism,8
OG0000336,orf19.3325,orf19.3325,NA,GLG1,Carbon metabolism,8
OG0000539,orf19.734,orf19.6116,NA,GLK1,Carbon metabolism,8
OG0001736,orf19.6058,orf19.6058,NA,GLO1,Carbon metabolism,8
OG0000272,orf19.691,orf19.1756,NA,GPD1,Carbon metabolism,8
OG0004107,NA,NA,NA,GPM2,Carbon metabolism,8
OG0000412,orf19.3278,orf19.3278,NA,GSY2,Carbon metabolism,8
OG0000387,orf19.359,orf19.356,NA,GTT1,Carbon metabolism,8
OG0002259,orf19.4813,orf19.4813,NA,GUA1,Carbon metabolism,8
OG0002947,orf19.1115,orf19.1115,NA,GUK1,Carbon metabolism,8
OG0000506,orf19.542,orf19.542,NA,HXK1,Carbon metabolism,8
OG0000106,orf19.5211,orf19.3733,NA,IDP3,Carbon metabolism,8
OG0000141,orf19.2364,orf19.2364,NA,MIS1,Carbon metabolism,8
OG0001871,orf19.6105,orf19.6105,NA,MVD1,Carbon metabolism,8
OG0000351,orf19.7479,orf19.7479,NA,NTH1,Carbon metabolism,8
OG0000079,orf19.2877,orf19.2877,NA,PDC1,Carbon metabolism,8
OG0000079,orf19.2877,orf19.2877,NA,PDC5,Carbon metabolism,8
OG0001419,orf19.4235,orf19.4235,NA,PDE1,Carbon metabolism,8
OG0000489,orf19.4753,orf19.4753,NA,PFK26,Carbon metabolism,8
OG0000514,orf19.2841,orf19.2841,NA,PGM2,Carbon metabolism,8
OG0003209,orf19.920,orf19.920,NA,RMT2,Carbon metabolism,8
OG0000107,orf19.908,orf19.6343,NA,SUR4,Carbon metabolism,8
OG0001869,orf19.6640,orf19.6640,NA,TPS1,Carbon metabolism,8
OG0001394,orf19.3038,orf19.3038,NA,TPS2,Carbon metabolism,8
OG0000426,orf19.5348,orf19.5348,NA,TSL1,Carbon metabolism,8
OG0000402,orf19.802,orf19.802,NA,UGA1,Carbon metabolism,8
OG0002245,orf19.1738,orf19.1738,NA,UGP1,Carbon metabolism,8
OG0002850,orf19.4311,orf19.4311,NA,YNK1,Carbon metabolism,8
OG0000127,orf19.2394,orf19.1763,NA,YNL134C,Carbon metabolism,8
OG0000973,orf19.1448,orf19.1448,NA,APT1,Biosynthesis (AA/Nuc),9
OG0002151,orf19.1986,orf19.1986,NA,ARO2,Biosynthesis (AA/Nuc),9
OG0002061,orf19.4060,orf19.4060,NA,ARO4,Biosynthesis (AA/Nuc),9
OG0002877,orf19.1170,orf19.1170,NA,ARO7,Biosynthesis (AA/Nuc),9
OG0000818,orf19.198,orf19.198,NA,ASN1,Biosynthesis (AA/Nuc),9
OG0000818,orf19.198,orf19.198,NA,ASN2,Biosynthesis (AA/Nuc),9
OG0004189,orf19.3515,orf19.3515,NA,BNA1,Biosynthesis (AA/Nuc),9
OG0003402,orf19.3008,orf19.3008,NA,COQ4,Biosynthesis (AA/Nuc),9
OG0002488,orf19.3577,orf19.3577,NA,COQ5,Biosynthesis (AA/Nuc),9
OG0000753,orf19.6676,orf19.1124.2,NA,DPH5,Biosynthesis (AA/Nuc),9
OG0002608,orf19.1626,orf19.1626,NA,DYS1,Biosynthesis (AA/Nuc),9
OG0000168,orf19.1133,orf19.1133,NA,ECM38,Biosynthesis (AA/Nuc),9
OG0001013,orf19.2640,orf19.2640,NA,FUR1,Biosynthesis (AA/Nuc),9
OG0001759,orf19.1249,orf19.1249,NA,HIS6,Biosynthesis (AA/Nuc),9
OG0002941,orf19.7176,orf19.7176,NA,NPT1,Biosynthesis (AA/Nuc),9
OG0000359,orf19.7638,orf19.7638,NA,PRO1,Biosynthesis (AA/Nuc),9
OG0002198,orf19.969,orf19.969,NA,PRS1,Biosynthesis (AA/Nuc),9
OG0000138,orf19.1575,orf19.1575,NA,PRS3,Biosynthesis (AA/Nuc),9
OG0000565,orf19.18,orf19.18,NA,PUR5,Biosynthesis (AA/Nuc),9
OG0000254,orf19.5845,orf19.5779,NA,RNR1,Biosynthesis (AA/Nuc),9
OG0003096,orf19.3911,orf19.3911,NA,SAH1,Biosynthesis (AA/Nuc),9
OG0000155,orf19.4960,orf19.2250,NA,SPE4,Biosynthesis (AA/Nuc),9
OG0002749,orf19.923,orf19.923,NA,THR1,Biosynthesis (AA/Nuc),9
OG0003386,orf19.4233,orf19.4233,NA,THR4,Biosynthesis (AA/Nuc),9
OG0000871,orf19.2555,orf19.2555,NA,URA10,Biosynthesis (AA/Nuc),9
OG0000871,orf19.2555,orf19.2555,NA,URA5,Biosynthesis (AA/Nuc),9
OG0001079,orf19.3941,orf19.3941,NA,URA7,Biosynthesis (AA/Nuc),9
OG0002323,orf19.3841,orf19.3841,NA,APG1,Autophagy / Vacuole,10
OG0003566,orf19.2480.1,orf19.2480.1,NA,AUT7,Autophagy / Vacuole,10
OG0004421,NA,NA,NA,VAB31,Autophagy / Vacuole,10
OG0001239,orf19.2166,orf19.2166,NA,VMA5,Autophagy / Vacuole,10
OG0003077,orf19.364,orf19.364,NA,VMA6,Autophagy / Vacuole,10
OG0001622,orf19.782,orf19.782,NA,YBR204C,Autophagy / Vacuole,10
OG0002402,orf19.3635,orf19.3635,NA,AFR1,Other,11
OG0000015,orf19.5806,orf19.5806,NA,ALD2,Other,11
OG0000015,orf19.5806,orf19.5806,NA,ALD3,Other,11
OG0003724,orf19.121,orf19.121,NA,ARC18,Other,11
OG0002177,orf19.7617,orf19.7617,NA,ARD1,Other,11
OG0002700,orf19.3027,orf19.3027,NA,ARP7,Other,11
OG0003136,orf19.6906,orf19.6906,NA,ASC1,Other,11
OG0003605,orf19.7593,orf19.7593,NA,ASP1,Other,11
OG0000631,orf19.6033,orf19.6033,NA,CNA1,Other,11
OG0003044,orf19.5858,orf19.5858,NA,EGD2,Other,11
OG0001125,orf19.5507,orf19.5507,NA,ENP1,Other,11
OG0000901,orf19.4088,orf19.4088,NA,GLO2,Other,11
OG0000567,orf19.5024,orf19.5024,NA,GND2,Other,11
OG0000722,orf19.5493,orf19.5493,NA,GSP1,Other,11
OG0000722,orf19.5493,orf19.5493,NA,GSP2,Other,11
OG0003353,orf19.3291,orf19.3291,NA,HMT1,Other,11
OG0002414,orf19.428,orf19.428,NA,IKS1,Other,11
OG0001455,orf19.2489,orf19.2489,NA,KAP123,Other,11
OG0002820,orf19.6938,orf19.6938,NA,MEU1,Other,11
OG0001164,orf19.501,orf19.501,NA,NOP2,Other,11
OG0000803,orf19.6988,orf19.6988,NA,OST1,Other,11
OG0003429,orf19.5985,orf19.5985,NA,PAC10,Other,11
OG0000414,orf19.3302,orf19.3302,NA,PIG2,Other,11
OG0000143,orf19.4892,orf19.2277,NA,PKA3,Other,11
OG0003312,orf19.4109,orf19.4109,NA,PMT4,Other,11
OG0000068,orf19.1339,orf19.1339,NA,PRC1,Other,11
OG0000138,orf19.1575,orf19.1575,NA,PRS4,Other,11
OG0003113,orf19.5085,orf19.5085,NA,PSE1,Other,11
OG0000649,orf19.792,orf19.791,NA,RIM11,Other,11
OG0001729,orf19.1701,orf19.1701,NA,RKI1,Other,11
OG0001771,orf19.1649,orf19.1649,NA,RNA1,Other,11
OG0000798,orf19.3572.3,orf19.3572.3,NA,RPL31B,Other,11
OG0005413,NA,NA,NA,RPL41A,Other,11
OG0000953,orf19.6541,orf19.6541,NA,RPL5,Other,11
OG0000189,orf19.2992,orf19.2992,NA,RPP1B,Other,11
OG0001458,orf19.6375,orf19.6375,NA,RPS20,Other,11
OG0000943,orf19.5466,orf19.5466,NA,RPS24B,Other,11
OG0000084,orf19.1760,orf19.1760,NA,RSR1,Other,11
OG0001579,orf19.2717,orf19.2717,NA,SAS10,Other,11
OG0001318,orf19.820,orf19.820,NA,SDS22,Other,11
OG0001398,orf19.2937,orf19.2937,NA,SEC53,Other,11
OG0003372,orf19.1719,orf19.1719,NA,SGA1,Other,11
OG0003309,orf19.4363,orf19.4363,NA,SGD1,Other,11
OG0000143,orf19.4892,orf19.2277,NA,SRA3,Other,11
OG0002281,orf19.5184,orf19.5184,NA,SRM1,Other,11
OG0000245,orf19.5126,orf19.5126,NA,SRO9,Other,11
OG0000925,orf19.6589,orf19.6589,NA,SSF2,Other,11
OG0000837,orf19.5112,orf19.5112,NA,TKL1,Other,11
OG0002712,orf19.1290,orf19.1290,NA,XKS1,Other,11
OG0001599,orf19.147,orf19.147,NA,YAK1,Other,11
OG0000154,orf19.1409,orf19.1409,NA,YIL113W,Other,11
OG0000251,orf19.508,orf19.508,NA,YIL120W,Other,11
OG0001467,orf19.107,orf19.107,NA,YKL078W,Other,11
OG0001615,orf19.2204,orf19.2204,NA,YMR253C,Other,11
OG0000499,orf19.2989,orf19.2176,NA,YNL274C,Other,11
OG0000174,orf19.4805,orf19.2170,NA,YOL084W,Other,11
OG0001631,orf19.4815,orf19.4815,NA,YTM1,Other,11
OG0003584,orf19.4401,orf19.4401,NA,YVH1,Other,11
OG0001558,orf19.4754,orf19.4754,NA,ZWF1,Other,11
NA,NA,NA,NA,-A,Unknown,12
OG0000123,orf19.2340,orf19.2340,NA,AFG2,Unknown,12
OG0004623,NA,NA,NA,BOP2,Unknown,12
OG0002550,orf19.6052,orf19.6052,NA,CNS1,Unknown,12
OG0001576,orf19.5991,orf19.5991,NA,DBP10,Unknown,12
OG0002185,orf19.6652,orf19.6652,NA,DBP8,Unknown,12
OG0002011,orf19.3393,orf19.3393,NA,DBP9,Unknown,12
OG0001443,orf19.5106,orf19.5106,NA,DIP2,Unknown,12
OG0000362,orf19.2419,orf19.2419,NA,DOM34,Unknown,12
OG0003381,orf19.4492,orf19.4492,NA,EBP2,Unknown,12
OG0003550,orf19.6770,orf19.6770,NA,ENT4,Unknown,12
OG0001302,orf19.5083,orf19.5083,NA,FUN11,Unknown,12
OG0001501,orf19.5081,orf19.5081,NA,FUN12,Unknown,12
OG0000051,orf19.3440,orf19.1224,NA,FUN34,Unknown,12
OG0000066,orf19.3829,orf19.3693,NA,GAS1,Unknown,12
OG0000075,orf19.4056,orf19.1577,NA,GAT2,Unknown,12
NA,NA,NA,NA,GIS1,Unknown,12
OG0003632,orf19.3182,orf19.3182,NA,GIS2,Unknown,12
OG0003414,orf19.3962,orf19.3962,NA,HAS1,Unknown,12
OG0001852,orf19.4587,orf19.4587,NA,HGH1,Unknown,12
OG0001484,orf19.6811,orf19.6811,NA,ISA2,Unknown,12
OG0003308,orf19.5009,orf19.5009,NA,KEL3,Unknown,12
OG0000345,orf19.3751,orf19.3751,NA,KIN4,Unknown,12
OG0000969,orf19.223,orf19.223,NA,KIN82,Unknown,12
OG0003127,orf19.4979,orf19.4979,NA,KNS1,Unknown,12
OG0002367,orf19.661,orf19.661,NA,KRR1,Unknown,12
OG0002764,orf19.7385,orf19.7385,NA,LEE1,Unknown,12
OG0001904,orf19.7650,orf19.7650,NA,LTV1,Unknown,12
OG0001675,MAK11,MAK11,NA,MAK11,Unknown,12
OG0002782,orf19.5500,orf19.5500,NA,MAK16,Unknown,12
OG0001523,orf19.2927,orf19.2927,NA,MNN11,Unknown,12
OG0000168,orf19.1133,orf19.1133,NA,MSB1,Unknown,12
OG0003457,NA,NA,NA,MTL1,Unknown,12
OG0002373,orf19.518,orf19.518,NA,NCL1,Unknown,12
OG0001596,orf19.4635,orf19.4635,NA,NIP1,Unknown,12
OG0001334,orf19.5071,orf19.5071,NA,NRP1,Unknown,12
OG0003193,orf19.1673,orf19.1673,NA,PPT1,Unknown,12
OG0002968,orf19.4640,orf19.4640,NA,PWP1,Unknown,12
OG0001206,orf19.3276,orf19.3276,NA,PWP2,Unknown,12
OG0002501,orf19.3327,orf19.3327,NA,RNC1,Unknown,12
OG0002073,orf19.6933,orf19.6933,NA,RRD2,Unknown,12
OG0000844,orf19.704,orf19.704,NA,SOL4,Unknown,12
OG0001012,orf19.6321,orf19.6321,NA,SPI1,Unknown,12
OG0000925,orf19.6589,orf19.6589,NA,SSF1,Unknown,12
OG0003897,orf19.7193,orf19.7193,NA,SSH4,Unknown,12
OG0000555,orf19.314,orf19.314,NA,STB2,Unknown,12
OG0002593,orf19.203,orf19.203,NA,STB3,Unknown,12
OG0003283,orf19.5943.1,orf19.5943.1,NA,STM1,Unknown,12
OG0000061,orf19.3642,orf19.3642,NA,SUN4,Unknown,12
OG0001582,orf19.4963,orf19.4963,NA,TCI1,Unknown,12
OG0004213,NA,NA,NA,TCM10,Unknown,12
OG0000280,orf19.3928,orf19.3928,NA,USV1,Unknown,12
OG0001329,orf19.1671,orf19.1671,NA,UTR2,Unknown,12
OG0000111,orf19.5288,orf19.5288,NA,YAL061W,Unknown,12
OG0000565,orf19.18,orf19.18,NA,YAR073W,Unknown,12
NA,NA,NA,NA,YAR075W,Unknown,12
OG0003606,orf19.5905,orf19.5905,NA,YBL028C,Unknown,12
OG0000683,orf19.3369,orf19.3369,NA,YBL049W,Unknown,12
OG0000430,orf19.2545,orf19.2545,NA,YBL054W,Unknown,12
OG0000349,orf19.5180,orf19.5180,NA,YBL064C,Unknown,12
NA,NA,NA,NA,YBL077W,Unknown,12
OG0000319,orf19.4543,orf19.345,NA,YBR006W,Unknown,12
OG0000191,orf19.2128,orf19.2128,NA,YBR025C,Unknown,12
OG0003485,orf19.7223,orf19.7223,NA,YBR030W,Unknown,12
NA,NA,NA,NA,YBR052C,Unknown,12
OG0001026,orf19.2722,orf19.2722,NA,YBR053C,Unknown,12
OG0000909,orf19.7214,orf19.7214,NA,YBR056W,Unknown,12
OG0001566,orf19.6751,orf19.6751,NA,YBR061C,Unknown,12
NA,NA,NA,NA,YBR089W,Unknown,12
OG0000068,orf19.1339,orf19.1339,NA,YBR139W,Unknown,12
OG0000446,orf19.3104,orf19.3104,NA,YBR183W,Unknown,12
OG0001608,orf19.3335,orf19.3335,NA,YBR230C,Unknown,12
OG0000542,orf19.7459,orf19.7459,NA,YBR238C,Unknown,12
OG0002178,orf19.2191,orf19.2191,NA,YBR246W,Unknown,12
NA,NA,NA,NA,YBR266C,Unknown,12
OG0003438,orf19.59,orf19.59,NA,YBR267W,Unknown,12
OG0001554,orf19.1588,orf19.1588,NA,YBR269C,Unknown,12
NA,NA,NA,NA,YBR285W,Unknown,12
OG0000558,orf19.6117,orf19.6117,NA,YBR287W,Unknown,12
OG0000532,orf19.6059,orf19.6059,NA,YCL035C,Unknown,12
NA,NA,NA,NA,YCL042W,Unknown,12
OG0001741,orf19.4131,orf19.4131,NA,YCL045C,Unknown,12
OG0000027,orf19.2241,orf19.2241,NA,YCP4,Unknown,12
OG0002479,orf19.6730,orf19.6730,NA,YCR016W,Unknown,12
OG0001301,orf19.4907,orf19.4907,NA,YCR061W,Unknown,12
NA,NA,NA,NA,YCR062W,Unknown,12
NA,NA,NA,NA,YDL023C,Unknown,12
OG0004622,NA,NA,NA,YDL027C,Unknown,12
NA,NA,NA,NA,YDL050C,Unknown,12
OG0002856,orf19.6417,orf19.6417,NA,YDL060W,Unknown,12
NA,NA,NA,NA,YDL062W,Unknown,12
OG0003149,orf19.6418,orf19.6418,NA,YDL063C,Unknown,12
OG0003525,orf19.1301,orf19.1301,NA,YDL110C,Unknown,12
OG0000452,orf19.1340,orf19.1340,NA,YDL124W,Unknown,12
NA,NA,NA,NA,YDL151C,Unknown,12
OG0002636,orf19.6005,orf19.4356,NA,YDL199C,Unknown,12
OG0001088,orf19.3798,orf19.3798,NA,YDL201W,Unknown,12
OG0000600,orf19.3799,orf19.3799,NA,YDL204W,Unknown,12
OG0000166,orf19.6489,orf19.3414,NA,YDL222C,Unknown,12
OG0000421,orf19.3586,orf19.3586,NA,YDR003W,Unknown,12
OG0000027,orf19.2241,orf19.2241,NA,YDR032C,Unknown,12
OG0004308,NA,NA,NA,YDR070C,Unknown,12
OG0003428,orf19.3630,orf19.3630,NA,YDR083W,Unknown,12
OG0003221,orf19.3034,orf19.3034,NA,YDR091C,Unknown,12
OG0000984,orf19.3015,orf19.3015,NA,YDR101C,Unknown,12
OG0001804,orf19.6587,orf19.6587,NA,YDR152W,Unknown,12
OG0002724,orf19.6477,orf19.6477,NA,YDR165W,Unknown,12
OG0001916,orf19.3129,orf19.3129,NA,YDR190C,Unknown,12
OG0000600,orf19.3799,orf19.3799,NA,YDR233C,Unknown,12
OG0002076,orf19.6850,orf19.6850,NA,YDR255C,Unknown,12
OG0003913,orf19.319,orf19.319,NA,YDR286C,Unknown,12
OG0001106,NA,NA,NA,YDR287W,Unknown,12
OG0001305,orf19.1633,orf19.1633,NA,YDR324C,Unknown,12
OG0002418,orf19.3220,orf19.3220,NA,YDR339C,Unknown,12
OG0002260,orf19.6068,orf19.6068,NA,YDR346C,Unknown,12
OG0000804,orf19.3006,orf19.3006,NA,YDR358W,Unknown,12
OG0002278,orf19.6346,orf19.6346,NA,YDR361C,Unknown,12
OG0001713,orf19.2319,orf19.2319,NA,YDR365C,Unknown,12
OG0001048,orf19.1847,orf19.1847,NA,YDR380W,Unknown,12
OG0002974,orf19.7599,orf19.7599,NA,YDR398W,Unknown,12
OG0002641,orf19.5066,orf19.5066,NA,YDR412W,Unknown,12
NA,NA,NA,NA,YDR413C,Unknown,12
OG0005989,NA,NA,NA,YDR417C,Unknown,12
OG0002541,orf19.2330,orf19.2330,NA,YDR449C,Unknown,12
OG0000384,orf19.7417,orf19.7398.1,NA,YDR453C,Unknown,12
NA,NA,NA,NA,YDR474C,Unknown,12
OG0002235,orf19.3547,orf19.3547,NA,YDR496C,Unknown,12
OG0003829,orf19.3533,orf19.3533,NA,YDR512C,Unknown,12
OG0000539,orf19.734,orf19.6116,NA,YDR516C,Unknown,12
OG0000341,orf19.251,orf19.251,NA,YDR533C,Unknown,12
OG0001254,orf19.2917,orf19.2917,NA,YER006W,Unknown,12
OG0004350,NA,NA,NA,YER035W,Unknown,12
OG0000833,orf19.2183,orf19.2183,NA,YER036C,Unknown,12
OG0000510,orf19.3922,orf19.3922,NA,YER037W,Unknown,12
OG0004241,NA,NA,NA,YER038C,Unknown,12
OG0003434,orf19.1802,orf19.1802,NA,YER049W,Unknown,12
OG0003731,orf19.3310,orf19.3310,NA,YER079W,Unknown,12
OG0001983,orf19.4835,orf19.4835,NA,YER082C,Unknown,12
OG0000091,orf19.1210,orf19.1210,NA,YER119C,Unknown,12
OG0000929,orf19.7424,orf19.7397.1,NA,YER126C,Unknown,12
OG0002402,orf19.3635,orf19.3635,NA,YER158C,Unknown,12
OG0003547,orf19.3170,orf19.3170,NA,YFL023W,Unknown,12
OG0003393,orf19.2933,orf19.2933,NA,YFL044C,Unknown,12
OG0001757,orf19.1642,orf19.1642,NA,YFR001W,Unknown,12
OG0003594,orf19.1477,orf19.1477,NA,YGL010W,Unknown,12
OG0001800,orf19.6684,orf19.6684,NA,YGL037C,Unknown,12
OG0003844,NA,NA,NA,YGL059W,Unknown,12
OG0000462,orf19.6514,orf19.6514,NA,YGL096W,Unknown,12
OG0002868,orf19.3463,orf19.3463,NA,YGL099W,Unknown,12
NA,NA,NA,NA,YGL102C,Unknown,12
OG0002748,orf19.2185,orf19.2185,NA,YGL111W,Unknown,12
OG0004900,NA,NA,NA,YGL121C,Unknown,12
OG0003855,NA,NA,NA,YGP1,Unknown,12
NA,NA,NA,NA,YGR043C,Unknown,12
OG0002070,orf19.2930,orf19.2930,NA,YGR054W,Unknown,12
OG0001149,orf19.2237.1,orf19.2237.1,NA,YGR081C,Unknown,12
NA,NA,NA,NA,YGR103W,Unknown,12
OG0001810,orf19.2397.3,orf19.2397.3,NA,YGR127W,Unknown,12
OG0000822,orf19.5436,orf19.5436,NA,YGR128C,Unknown,12
OG0001410,orf19.6686,orf19.6686,NA,YGR145W,Unknown,12
OG0003093,orf19.988,orf19.988,NA,YGR149W,Unknown,12
NA,NA,NA,NA,YGR151C,Unknown,12
NA,NA,NA,NA,YGR160W,Unknown,12
OG0004202,orf19.7504,orf19.7504,NA,YGR161C,Unknown,12
OG0002397,orf19.3977,orf19.3977,NA,YGR173W,Unknown,12
OG0001146,orf19.2711,orf19.2711,NA,YGR200C,Unknown,12
NA,NA,NA,NA,YGR228W,Unknown,12
OG0003481,orf19.3984,orf19.3984,NA,YGR237C,Unknown,12
OG0002147,orf19.6648,orf19.6648,NA,YGR245C,Unknown,12
OG0004601,NA,NA,NA,YGR250C,Unknown,12
OG0003775,orf19.3970,orf19.3970,NA,YGR251W,Unknown,12
NA,NA,NA,NA,YGR265W,Unknown,12
NA,NA,NA,NA,YGR272C,Unknown,12
OG0003333,orf19.3831,orf19.3831,NA,YGR280C,Unknown,12
OG0000876,orf19.4563,orf19.4563,NA,YGR283C,Unknown,12
OG0001857,orf19.1959,orf19.1959,NA,YHL013C,Unknown,12
OG0003238,orf19.7131,orf19.7131,NA,YHL021C,Unknown,12
OG0000293,orf19.7326,orf19.7326,NA,YHL039W,Unknown,12
OG0001632,orf19.124,orf19.124,NA,YHR052W,Unknown,12
OG0001355,orf19.1862,orf19.1862,NA,YHR087W,Unknown,12
OG0001612,orf19.2667,orf19.2667,NA,YHR088W,Unknown,12
OG0000566,orf19.1658,orf19.1658,NA,YHR097C,Unknown,12
OG0000713,orf19.7297,orf19.7297,NA,YHR112C,Unknown,12
OG0001015,orf19.273,orf19.273,NA,YHR133C,Unknown,12
OG0000276,orf19.2769,orf19.2769,NA,YHR138C,Unknown,12
OG0003816,orf19.6710,orf19.6710,NA,YHR196W,Unknown,12
OG0003479,orf19.6862,orf19.6862,NA,YHR197W,Unknown,12
OG0002853,orf19.1250,orf19.1250,NA,YIL019W,Unknown,12
OG0000526,orf19.4844,orf19.4844,NA,YIL079C,Unknown,12
OG0001623,orf19.7366,orf19.7366,NA,YIL096C,Unknown,12
OG0001839,orf19.7365,orf19.7365,NA,YIL097W,Unknown,12
OG0001744,orf19.5206,orf19.5206,NA,YIL104C,Unknown,12
OG0003383,orf19.4760,orf19.4760,NA,YIL110W,Unknown,12
OG0001488,orf19.6167,orf19.6167,NA,YIL124W,Unknown,12
OG0003733,orf19.1708,orf19.1708,NA,YIL127C,Unknown,12
NA,NA,NA,NA,YJL015C,Unknown,12
NA,NA,NA,NA,YJL017W,Unknown,12
NA,NA,NA,NA,YJL021C,Unknown,12
OG0000692,orf19.4534,orf19.4534,NA,YJL048C,Unknown,12
OG0002652,orf19.2414,orf19.2414,NA,YJL066C,Unknown,12
OG0001450,orf19.6596,orf19.6596,NA,YJL068C,Unknown,12
OG0002938,orf19.7154,orf19.7154,NA,YJL069C,Unknown,12
OG0001115,orf19.7215,orf19.7215,NA,YJL109C,Unknown,12
OG0003518,orf19.7107,orf19.7107,NA,YJL122W,Unknown,12
OG0004430,NA,NA,NA,YJL132W,Unknown,12
NA,NA,NA,NA,YJL142C,Unknown,12
NA,NA,NA,NA,YJL144W,Unknown,12
OG0005390,NA,NA,NA,YJL161W,Unknown,12
NA,NA,NA,NA,YJL188C,Unknown,12
OG0003754,orf19.1789,orf19.1789,NA,YJR003C,Unknown,12
OG0002496,orf19.7210,orf19.7210,NA,YJR008W,Unknown,12
OG0002917,orf19.4164,orf19.4164,NA,YJR014W,Unknown,12
OG0002112,orf19.5884,orf19.5884,NA,YJR041C,Unknown,12
OG0001618,orf19.2286,orf19.2286,NA,YJR070C,Unknown,12
NA,NA,NA,NA,YJR071W,Unknown,12
OG0000290,orf19.6816,orf19.2244,NA,YJR096W,Unknown,12
OG0000326,orf19.4780,orf19.3218,NA,YJR124C,Unknown,12
NA,NA,NA,NA,YKL026C,Unknown,12
OG0001490,orf19.3268,orf19.3268,NA,YKL056C,Unknown,12
OG0002005,orf19.2167,orf19.2167,NA,YKL082C,Unknown,12
OG0000407,orf19.941,orf19.941,NA,YKL091C,Unknown,12
OG0002202,orf19.2386,orf19.2386,NA,YKL099C,Unknown,12
OG0003965,NA,NA,NA,YKL100C,Unknown,12
OG0000451,orf19.7235,orf19.7235,NA,YKL121W,Unknown,12
OG0000403,orf19.4357,orf19.4357,NA,YKL133C,Unknown,12
OG0003040,orf19.3508,orf19.3508,NA,YKL151C,Unknown,12
OG0004229,NA,NA,NA,YKR011C,Unknown,12
OG0001209,orf19.6903,orf19.6903,NA,YKR025W,Unknown,12
OG0000918,orf19.2202,orf19.1889,NA,YKR043C,Unknown,12
OG0004468,NA,NA,NA,YKR049C,Unknown,12
OG0001989,orf19.154,orf19.154,NA,YKR060W,Unknown,12
OG0004399,NA,NA,NA,YKR067W,Unknown,12
OG0001177,orf19.5425,orf19.5425,NA,YKR079C,Unknown,12
OG0003347,orf19.3553,orf19.3553,NA,YKR081C,Unknown,12
NA,NA,NA,NA,YLL020C,Unknown,12
OG0001169,orf19.4219,orf19.4219,NA,YLL034C,Unknown,12
OG0000177,orf19.721,orf19.721,NA,YLL035W,Unknown,12
NA,NA,NA,NA,YLL044W,Unknown,12
OG0003083,orf19.7096,orf19.7096,NA,YLR001C,Unknown,12
OG0000850,orf19.7197,orf19.7197,NA,YLR002C,Unknown,12
OG0001238,orf19.5049,orf19.5049,NA,YLR003C,Unknown,12
OG0002081,orf19.6175,orf19.6175,NA,YLR051C,Unknown,12
NA,NA,NA,NA,YLR062C,Unknown,12
OG0002659,orf19.2575,orf19.2575,NA,YLR063W,Unknown,12
OG0003822,orf19.4528,orf19.4528,NA,YLR065C,Unknown,12
OG0004444,NA,NA,NA,YLR073C,Unknown,12
OG0003132,orf19.2934,orf19.2934,NA,YLR074C,Unknown,12
NA,NA,NA,NA,YLR076C,Unknown,12
OG0000543,orf19.731,orf19.731,NA,YLR080W,Unknown,12
OG0003278,orf19.5125,orf19.5125,NA,YLR149C,Unknown,12
OG0000275,orf19.1563,orf19.1563,NA,YLR152C,Unknown,12
OG0000627,orf19.668,orf19.668,NA,YLR183C,Unknown,12
OG0001364,orf19.665,orf19.665,NA,YLR186W,Unknown,12
NA,NA,NA,NA,YLR198C,Unknown,12
OG0001953,orf19.773,orf19.773,NA,YLR221C,Unknown,12
OG0001414,orf19.4268,orf19.4268,NA,YLR222C,Unknown,12
OG0001464,orf19.3130,orf19.3130,NA,YLR243W,Unknown,12
OG0002844,orf19.21,orf19.21,NA,YLR251W,Unknown,12
NA,NA,NA,NA,YLR252W,Unknown,12
OG0000375,orf19.6901,orf19.6901,NA,YLR270W,Unknown,12
OG0001996,orf19.7092,orf19.7092,NA,YLR290C,Unknown,12
