Orthogroup,gene_id,original_id,cagl_id,scer_gene_name,functional_category,category_order
OG0002882,KLLA0_F16863g,XP_455837.1,NA,GDA1,Membrane / Trafficking,6
OG0001338,KLLA0_A11176g,XP_451486.1,NA,GLC3,Membrane / Trafficking,6
OG0000836,KLLA0_A01364g,XP_451059.1,NA,GOG5,Membrane / Trafficking,6
OG0000001,KLLA0_D13310g,XP_453656.1,NA,HXT5,Membrane / Trafficking,6
OG0001943,KLLA0_F02926g,XP_455212.1,NA,KTI12,Membrane / Trafficking,6
OG0001532,KLLA0_D04488g,XP_453262.1,NA,MCR1,Membrane / Trafficking,6
OG0003103,KLLA0_F18304g,XP_455901.1,NA,MTR3,Membrane / Trafficking,6
OG0000417,KLLA0_D16280g,XP_453778.1,NA,NCE102,Membrane / Trafficking,6
OG0002254,KLLA0_D08712g,XP_453451.1,NA,NCP1,Membrane / Trafficking,6
OG0000761,KLLA0_D08415g,XP_453437.1,NA,NPR1,Membrane / Trafficking,6
OG0003282,KLLA0_D13508g,XP_453665.1,NA,NTF2,Membrane / Trafficking,6
OG0003215,KLLA0_B09548g,XP_451954.1,NA,PHO88,Membrane / Trafficking,6
OG0000587,KLLA0_A09031g,XP_451395.1,NA,PMA1,Membrane / Trafficking,6
OG0002337,KLLA0_A08910g,XP_451391.1,NA,PMC1,Membrane / Trafficking,6
OG0003364,KLLA0_E11529g,XP_454470.1,NA,PPA1,Membrane / Trafficking,6
OG0000592,KLLA0_B06501g,XP_451824.1,NA,PTK2,Membrane / Trafficking,6
OG0003064,KLLA0_B02563g,XP_451646.1,NA,PXA2,Membrane / Trafficking,6
OG0000407,KLLA0_B06479g,XP_451823.1,NA,SEC14,Membrane / Trafficking,6
OG0000456,KLLA0_E15775g,XP_454661.1,NA,SMI1,Membrane / Trafficking,6
OG0001098,KLLA0_E05567g,XP_454197.1,NA,SOD1,Membrane / Trafficking,6
OG0002044,KLLA0_E11705g,XP_454480.1,NA,SRP102,Membrane / Trafficking,6
OG0002240,KLLA0_B12782g,XP_452100.1,NA,SRP21,Membrane / Trafficking,6
OG0002847,KLLA0_F02057g,XP_455173.2,NA,SSH1,Membrane / Trafficking,6
OG0003739,KLLA0_F12254g,XP_455634.1,NA,SSP120,Membrane / Trafficking,6
OG0002168,KLLA0_E06953g,XP_454262.1,NA,SSU81,Membrane / Trafficking,6
OG0000532,KLLA0_C01298g,XP_452253.1,NA,TTR1,Membrane / Trafficking,6
OG0001676,KLLA0_B10285g,XP_451987.1,NA,VTI1,Membrane / Trafficking,6
OG0002714,KLLA0_F26829g,XP_456273.1,NA,YET1,Membrane / Trafficking,6
OG0000637,KLLA0_F06853g,XP_455391.1,NA,YGL104C,Membrane / Trafficking,6
OG0000144,KLLA0_C03454g,XP_452350.1,NA,YJL198W,Membrane / Trafficking,6
OG0000015,KLLA0_D09999g,XP_452546.1,NA,ALD4,Mitochondria / Respiration,7
OG0003354,KLLA0_E10385g,XP_454418.1,NA,COX15,Mitochondria / Respiration,7
OG0001097,KLLA0_F16929g,XP_455841.1,NA,CYC7,Mitochondria / Respiration,7
OG0003456,KLLA0_B06413g,XP_451820.1,NA,ISF1,Mitochondria / Respiration,7
OG0003456,KLLA0_B06413g,XP_451820.1,NA,MBR1,Mitochondria / Respiration,7
OG0000766,KLLA0_F24552g,XP_456173.1,NA,MRF1,Mitochondria / Respiration,7
OG0002812,KLLA0_D00440g,XP_453091.1,NA,NUC1,Mitochondria / Respiration,7
OG0004279,KLLA0_E07877g,XP_454305.1,NA,OM45,Mitochondria / Respiration,7
OG0003818,KLLA0_F03553g,XP_455241.1,NA,POR1,Mitochondria / Respiration,7
OG0000712,KLLA0_C18117g,XP_453006.1,NA,STF2,Mitochondria / Respiration,7
OG0000296,KLLA0_B14454g,XP_452174.1,NA,YER053C,Mitochondria / Respiration,7
OG0003521,KLLA0_E23167g,XP_454997.1,NA,AAH1,Carbon metabolism,8
OG0004041,KLLA0_F02728g,XP_455203.1,NA,ARA1,Carbon metabolism,8
OG0002060,KLLA0_D11110g,XP_453557.1,NA,ARO9,Carbon metabolism,8
OG0003226,KLLA0_E06645g,XP_454247.1,NA,ATH1,Carbon metabolism,8
OG0000533,KLLA0_F23397g,XP_456122.1,NA,CDC19,Carbon metabolism,8
OG0000150,KLLA0_F12760g,XP_454592.1,NA,CIT1,Carbon metabolism,8
OG0002656,KLLA0_D08074g,XP_453423.1,NA,DCD1,Carbon metabolism,8
OG0001747,KLLA0_D15697g,XP_453752.1,NA,DUT1,Carbon metabolism,8
OG0000330,KLLA0_B12936g,XP_452107.1,NA,FAA1,Carbon metabolism,8
OG0002544,KLLA0_B07513g,XP_451863.1,NA,FBP26,Carbon metabolism,8
OG0002499,KLLA0_E13817g,XP_454574.1,NA,FOX2,Carbon metabolism,8
OG0000336,KLLA0_A05709g,XP_451254.1,NA,GLG1,Carbon metabolism,8
OG0000539,KLLA0_C01155g,XP_452246.1,NA,GLK1,Carbon metabolism,8
OG0001736,KLLA0_F06226g,XP_455362.1,NA,GLO1,Carbon metabolism,8
OG0000272,KLLA0_C04004g,XP_452375.1,NA,GPD1,Carbon metabolism,8
OG0004107,KLLA0_C04081g,XP_452379.1,NA,GPM2,Carbon metabolism,8
OG0000412,KLLA0_F23133g,XP_456111.1,NA,GSY2,Carbon metabolism,8
OG0000387,KLLA0_A00264g,XP_451011.1,NA,GTT1,Carbon metabolism,8
OG0002259,KLLA0_C07172g,XP_452518.1,NA,GUA1,Carbon metabolism,8
OG0002947,KLLA0_B01694g,XP_451606.2,NA,GUK1,Carbon metabolism,8
OG0000506,KLLA0_D11352g,XP_453567.1,NA,HXK1,Carbon metabolism,8
OG0000106,KLLA0_F12342g,XP_451683.1,NA,IDP3,Carbon metabolism,8
OG0000141,KLLA0_E12475g,XP_454511.1,NA,MIS1,Carbon metabolism,8
OG0001871,KLLA0_F10285g,XP_455548.1,NA,MVD1,Carbon metabolism,8
OG0000351,KLLA0_E17271g,XP_454728.1,NA,NTH1,Carbon metabolism,8
OG0000079,KLLA0_E16303g,XP_454684.1,NA,PDC1,Carbon metabolism,8
OG0000079,KLLA0_E16303g,XP_454684.1,NA,PDC5,Carbon metabolism,8
OG0001419,KLLA0_D11528g,XP_453575.1,NA,PDE1,Carbon metabolism,8
OG0000489,KLLA0_F03773g,XP_455251.1,NA,PFK26,Carbon metabolism,8
OG0000514,KLLA0_B12694g,XP_452096.1,NA,PGM2,Carbon metabolism,8
OG0003209,KLLA0_E03631g,XP_454108.1,NA,RMT2,Carbon metabolism,8
OG0000107,KLLA0_B07777g,XP_451876.1,NA,SUR4,Carbon metabolism,8
OG0001869,KLLA0_B08822g,XP_451921.1,NA,TPS1,Carbon metabolism,8
OG0001394,KLLA0_E10143g,XP_454407.1,NA,TPS2,Carbon metabolism,8
OG0000426,KLLA0_E11265g,XP_454457.1,NA,TSL1,Carbon metabolism,8
OG0000402,KLLA0_F20548g,XP_456003.1,NA,UGA1,Carbon metabolism,8
OG0002245,KLLA0_F25652g,XP_456222.1,NA,UGP1,Carbon metabolism,8
OG0002850,KLLA0_D03696g,XP_453229.1,NA,YNK1,Carbon metabolism,8
OG0000127,KLLA0_F24464g,XP_456170.1,NA,YNL134C,Carbon metabolism,8
OG0000973,KLLA0_B01309g,XP_451589.1,NA,APT1,Biosynthesis (AA/Nuc),9
OG0002151,KLLA0_E09065g,XP_454358.1,NA,ARO2,Biosynthesis (AA/Nuc),9
OG0002061,KLLA0_F06556g,XP_455377.1,NA,ARO4,Biosynthesis (AA/Nuc),9
OG0002877,KLLA0_B08481g,XP_451906.1,NA,ARO7,Biosynthesis (AA/Nuc),9
OG0000818,KLLA0_B10868g,XP_452012.1,NA,ASN1,Biosynthesis (AA/Nuc),9
OG0000818,KLLA0_B10868g,XP_452012.1,NA,ASN2,Biosynthesis (AA/Nuc),9
OG0004189,NA,NA,NA,BNA1,Biosynthesis (AA/Nuc),9
OG0003402,KLLA0_D18865g,XP_453897.1,NA,COQ4,Biosynthesis (AA/Nuc),9
OG0002488,KLLA0_D01771g,XP_453146.1,NA,COQ5,Biosynthesis (AA/Nuc),9
OG0000753,KLLA0_F22836g,XP_456098.1,NA,DPH5,Biosynthesis (AA/Nuc),9
OG0002608,KLLA0_E12695g,XP_454522.1,NA,DYS1,Biosynthesis (AA/Nuc),9
OG0000168,KLLA0_C05236g,XP_452434.1,NA,ECM38,Biosynthesis (AA/Nuc),9
OG0001013,KLLA0_E22903g,XP_454985.1,NA,FUR1,Biosynthesis (AA/Nuc),9
OG0001759,KLLA0_D16148g,XP_453772.1,NA,HIS6,Biosynthesis (AA/Nuc),9
OG0002941,KLLA0_D06655g,XP_453357.1,NA,NPT1,Biosynthesis (AA/Nuc),9
OG0000359,KLLA0_C10296g,XP_452658.1,NA,PRO1,Biosynthesis (AA/Nuc),9
OG0002198,KLLA0_B02783g,XP_451656.1,NA,PRS1,Biosynthesis (AA/Nuc),9
OG0000138,KLLA0_F25718g,XP_454872.1,NA,PRS3,Biosynthesis (AA/Nuc),9
OG0000565,KLLA0_B05511g,XP_451781.1,NA,PUR5,Biosynthesis (AA/Nuc),9
OG0000254,KLLA0_C07887g,XP_452551.1,NA,RNR1,Biosynthesis (AA/Nuc),9
OG0003096,KLLA0_A01199g,XP_451052.1,NA,SAH1,Biosynthesis (AA/Nuc),9
OG0000155,KLLA0_D17094g,XP_451945.1,NA,SPE4,Biosynthesis (AA/Nuc),9
OG0002749,KLLA0_E11551g,XP_454471.1,NA,THR1,Biosynthesis (AA/Nuc),9
OG0003386,KLLA0_C09020g,XP_452601.1,NA,THR4,Biosynthesis (AA/Nuc),9
OG0000871,KLLA0_D01903g,XP_453152.1,NA,URA10,Biosynthesis (AA/Nuc),9
OG0000871,KLLA0_D01903g,XP_453152.1,NA,URA5,Biosynthesis (AA/Nuc),9
OG0001079,KLLA0_E05545g,XP_454196.1,NA,URA7,Biosynthesis (AA/Nuc),9
OG0002323,KLLA0_C17160g,XP_452967.1,NA,APG1,Autophagy / Vacuole,10
OG0003566,KLLA0_E20593g,XP_454881.1,NA,AUT7,Autophagy / Vacuole,10
OG0004421,KLLA0_D13948g,XP_453684.1,NA,VAB31,Autophagy / Vacuole,10
OG0001239,KLLA0_F26114g,XP_456243.1,NA,VMA5,Autophagy / Vacuole,10
OG0003077,KLLA0_B04752g,XP_451745.1,NA,VMA6,Autophagy / Vacuole,10
OG0001622,KLLA0_E23035g,XP_454991.1,NA,YBR204C,Autophagy / Vacuole,10
OG0002402,KLLA0_C11891g,XP_452731.1,NA,AFR1,Other,11
OG0000015,KLLA0_D09999g,XP_452546.1,NA,ALD2,Other,11
OG0000015,KLLA0_D09999g,XP_452546.1,NA,ALD3,Other,11
OG0003724,KLLA0_B07821g,XP_451878.1,NA,ARC18,Other,11
OG0002177,KLLA0_E03367g,XP_454097.1,NA,ARD1,Other,11
OG0002700,KLLA0_E06315g,XP_454232.1,NA,ARP7,Other,11
OG0003136,KLLA0_E12277g,XP_454502.1,NA,ASC1,Other,11
OG0003605,KLLA0_D12980g,XP_453641.1,NA,ASP1,Other,11
OG0000631,KLLA0_B05489g,XP_451780.1,NA,CNA1,Other,11
OG0003044,KLLA0_B04290g,XP_451723.1,NA,EGD2,Other,11
OG0001125,KLLA0_F06622g,XP_455380.1,NA,ENP1,Other,11
OG0000901,KLLA0_F16016g,XP_455801.1,NA,GLO2,Other,11
OG0000567,KLLA0_A09339g,XP_451408.1,NA,GND2,Other,11
OG0000722,KLLA0_A04499g,XP_451197.1,NA,GSP1,Other,11
OG0000722,KLLA0_A04499g,XP_451197.1,NA,GSP2,Other,11
OG0003353,KLLA0_B07117g,XP_451847.1,NA,HMT1,Other,11
OG0002414,KLLA0_F01507g,XP_455148.1,NA,IKS1,Other,11
OG0001455,KLLA0_E20769g,XP_454889.1,NA,KAP123,Other,11
OG0002820,KLLA0_F15664g,XP_455784.1,NA,MEU1,Other,11
OG0001164,KLLA0_F03399g,XP_455234.1,NA,NOP2,Other,11
OG0000803,KLLA0_F12980g,XP_455664.1,NA,OST1,Other,11
OG0003429,KLLA0_C04510g,XP_452400.1,NA,PAC10,Other,11
OG0000414,KLLA0_F27533g,XP_456305.1,NA,PIG2,Other,11
OG0000143,KLLA0_D03190g,XP_451851.1,NA,PKA3,Other,11
OG0003312,KLLA0_B03762g,XP_451701.1,NA,PMT4,Other,11
OG0000068,KLLA0_A09977g,XP_451436.1,NA,PRC1,Other,11
OG0000138,KLLA0_F25718g,XP_454872.1,NA,PRS4,Other,11
OG0003113,KLLA0_C14157g,XP_452833.1,NA,PSE1,Other,11
OG0000649,KLLA0_F17006g,XP_455844.1,NA,RIM11,Other,11
OG0001729,KLLA0_C13541g,XP_452804.1,NA,RKI1,Other,11
OG0001771,KLLA0_F25036g,XP_456196.1,NA,RNA1,Other,11
OG0000798,KLLA0_B02937g,XP_451663.1,NA,RPL31B,Other,11
OG0005413,NA,NA,NA,RPL41A,Other,11
OG0000953,KLLA0_D06941g,XP_453370.1,NA,RPL5,Other,11
OG0000189,KLLA0_F05555g,XP_454948.1,NA,RPP1B,Other,11
OG0001458,KLLA0_F25542g,XP_456218.1,NA,RPS20,Other,11
OG0000943,KLLA0_C07755g,XP_452545.1,NA,RPS24B,Other,11
OG0000084,KLLA0_C12001g,XP_452736.1,NA,RSR1,Other,11
OG0001579,KLLA0_C16401g,XP_452933.1,NA,SAS10,Other,11
OG0001318,KLLA0_D02816g,XP_453193.1,NA,SDS22,Other,11
OG0001398,KLLA0_D05709g,XP_453316.1,NA,SEC53,Other,11
OG0003372,KLLA0_F04059g,XP_455264.1,NA,SGA1,Other,11
OG0003309,KLLA0_B06116g,XP_451809.1,NA,SGD1,Other,11
OG0000143,KLLA0_D03190g,XP_451851.1,NA,SRA3,Other,11
OG0002281,KLLA0_F06600g,XP_455379.1,NA,SRM1,Other,11
OG0000245,KLLA0_C01210g,XP_451553.1,NA,SRO9,Other,11
OG0000925,KLLA0_C14586g,XP_452853.1,NA,SSF2,Other,11
OG0000837,KLLA0_B09152g,XP_451936.1,NA,TKL1,Other,11
OG0002712,KLLA0_E09769g,XP_454390.1,NA,XKS1,Other,11
OG0001599,KLLA0_A05819g,XP_451259.1,NA,YAK1,Other,11
OG0000154,KLLA0_F03575g,XP_455242.1,NA,YIL113W,Other,11
OG0000251,KLLA0_F03311g,XP_455230.1,NA,YIL120W,Other,11
OG0001467,KLLA0_F26224g,XP_456248.1,NA,YKL078W,Other,11
OG0001615,NA,NA,NA,YMR253C,Other,11
OG0000499,KLLA0_C02167g,XP_452293.1,NA,YNL274C,Other,11
OG0000174,KLLA0_E11111g,XP_452699.1,NA,YOL084W,Other,11
OG0001631,KLLA0_C07425g,XP_452530.1,NA,YTM1,Other,11
OG0003584,KLLA0_E17997g,XP_454762.1,NA,YVH1,Other,11
OG0001558,KLLA0_D19855g,XP_453944.1,NA,ZWF1,Other,11
NA,NA,NA,NA,-A,Unknown,12
OG0000123,KLLA0_B03234g,XP_451677.1,NA,AFG2,Unknown,12
OG0004623,NA,NA,NA,BOP2,Unknown,12
OG0002550,KLLA0_B09966g,XP_451972.1,NA,CNS1,Unknown,12
OG0001576,KLLA0_F24684g,XP_456179.1,NA,DBP10,Unknown,12
OG0002185,KLLA0_A05203g,XP_451229.1,NA,DBP8,Unknown,12
OG0002011,KLLA0_C04576g,XP_452403.1,NA,DBP9,Unknown,12
OG0001443,KLLA0_D16390g,XP_453783.1,NA,DIP2,Unknown,12
OG0000362,KLLA0_A08646g,XP_451380.1,NA,DOM34,Unknown,12
OG0003381,KLLA0_A06710g,XP_451299.1,NA,EBP2,Unknown,12
OG0003550,KLLA0_D03949g,XP_453241.1,NA,ENT4,Unknown,12
OG0001302,KLLA0_F23287g,XP_456117.1,NA,FUN11,Unknown,12
OG0001501,KLLA0_F23265g,XP_456116.1,NA,FUN12,Unknown,12
OG0000051,KLLA0_E11881g,XP_451010.1,NA,FUN34,Unknown,12
OG0000066,KLLA0_C14113g,XP_451794.1,NA,GAS1,Unknown,12
OG0000075,KLLA0_F17116g,XP_455523.1,NA,GAT2,Unknown,12
NA,NA,NA,NA,GIS1,Unknown,12
OG0003632,KLLA0_C02805g,XP_452322.1,NA,GIS2,Unknown,12
OG0003414,KLLA0_A09669g,XP_451422.1,NA,HAS1,Unknown,12
OG0001852,KLLA0_F15433g,XP_455773.1,NA,HGH1,Unknown,12
OG0001484,KLLA0_B09504g,XP_451952.1,NA,ISA2,Unknown,12
OG0003308,KLLA0_D00836g,XP_453109.1,NA,KEL3,Unknown,12
OG0000345,KLLA0_D07348g,XP_453389.1,NA,KIN4,Unknown,12
OG0000969,KLLA0_C18568g,XP_453027.1,NA,KIN82,Unknown,12
OG0003127,KLLA0_F22297g,XP_456076.1,NA,KNS1,Unknown,12
OG0002367,KLLA0_C00506g,XP_452216.1,NA,KRR1,Unknown,12
OG0002764,KLLA0_B09878g,XP_451968.1,NA,LEE1,Unknown,12
OG0001904,KLLA0_E13729g,XP_454569.1,NA,LTV1,Unknown,12
OG0001675,KLLA0_E07965g,XP_454309.1,NA,MAK11,Unknown,12
OG0002782,KLLA0_A04037g,XP_451178.1,NA,MAK16,Unknown,12
OG0001523,KLLA0_A06215g,XP_451277.1,NA,MNN11,Unknown,12
OG0000168,KLLA0_C05236g,XP_452434.1,NA,MSB1,Unknown,12
OG0003457,KLLA0_A03179g,XP_451139.1,NA,MTL1,Unknown,12
OG0002373,KLLA0_F12562g,XP_455648.1,NA,NCL1,Unknown,12
OG0001596,KLLA0_F03014g,XP_455216.1,NA,NIP1,Unknown,12
OG0001334,KLLA0_D12364g,XP_453613.1,NA,NRP1,Unknown,12
OG0003193,KLLA0_B10912g,XP_452014.1,NA,PPT1,Unknown,12
OG0002968,KLLA0_E19515g,XP_454834.1,NA,PWP1,Unknown,12
OG0001206,KLLA0_C08976g,XP_452599.1,NA,PWP2,Unknown,12
OG0002501,KLLA0_A05665g,XP_451251.1,NA,RNC1,Unknown,12
OG0002073,KLLA0_F11187g,XP_455589.1,NA,RRD2,Unknown,12
OG0000844,KLLA0_A05390g,XP_451238.1,NA,SOL4,Unknown,12
OG0001012,KLLA0_E01057g,XP_453996.1,NA,SPI1,Unknown,12
OG0000925,KLLA0_C14586g,XP_452853.1,NA,SSF1,Unknown,12
OG0003897,KLLA0_B12760g,XP_452099.1,NA,SSH4,Unknown,12
OG0000555,KLLA0_F26499g,XP_456261.1,NA,STB2,Unknown,12
OG0002593,KLLA0_D17270g,XP_453824.1,NA,STB3,Unknown,12
OG0003283,QEU61041.1,QEU61041.1,NA,STM1,Unknown,12
OG0000061,KLLA0_E14939g,XP_454622.1,NA,SUN4,Unknown,12
OG0001582,KLLA0_D16852g,XP_453805.1,NA,TCI1,Unknown,12
OG0004213,KLLA0_E21715g,XP_454934.1,NA,TCM10,Unknown,12
OG0000280,KLLA0_C16005g,XP_452915.1,NA,USV1,Unknown,12
OG0001329,KLLA0_F16907g,XP_455839.1,NA,UTR2,Unknown,12
OG0000111,KLLA0_D05511g,XP_453306.1,NA,YAL061W,Unknown,12
OG0000565,KLLA0_B05511g,XP_451781.1,NA,YAR073W,Unknown,12
NA,NA,NA,NA,YAR075W,Unknown,12
OG0003606,KLLA0_E12431g,XP_454509.1,NA,YBL028C,Unknown,12
OG0000683,KLLA0_E05875g,XP_454211.1,NA,YBL049W,Unknown,12
OG0000430,KLLA0_E19933g,XP_454853.1,NA,YBL054W,Unknown,12
OG0000349,KLLA0_E20285g,XP_451117.1,NA,YBL064C,Unknown,12
NA,NA,NA,NA,YBL077W,Unknown,12
OG0000319,KLLA0_F12628g,XP_454738.1,NA,YBR006W,Unknown,12
OG0000191,KLLA0_D03608g,XP_453225.1,NA,YBR025C,Unknown,12
OG0003485,KLLA0_B07161g,XP_451849.1,NA,YBR030W,Unknown,12
NA,NA,NA,NA,YBR052C,Unknown,12
OG0001026,KLLA0_F04301g,XP_455274.1,NA,YBR053C,Unknown,12
OG0000909,KLLA0_F18788g,XP_455922.1,NA,YBR056W,Unknown,12
OG0001566,KLLA0_F18414g,XP_455905.1,NA,YBR061C,Unknown,12
NA,NA,NA,NA,YBR089W,Unknown,12
OG0000068,KLLA0_A09977g,XP_451436.1,NA,YBR139W,Unknown,12
OG0000446,KLLA0_E23981g,XP_455032.1,NA,YBR183W,Unknown,12
OG0001608,KLLA0_F09790g,XP_455525.1,NA,YBR230C,Unknown,12
OG0000542,KLLA0_F10461g,XP_455556.1,NA,YBR238C,Unknown,12
OG0002178,KLLA0_F06688g,XP_455383.1,NA,YBR246W,Unknown,12
NA,NA,NA,NA,YBR266C,Unknown,12
OG0003438,KLLA0_F01727g,XP_455158.1,NA,YBR267W,Unknown,12
OG0001554,KLLA0_F01639g,XP_455154.1,NA,YBR269C,Unknown,12
NA,NA,NA,NA,YBR285W,Unknown,12
OG0000558,KLLA0_D06380g,XP_452618.1,NA,YBR287W,Unknown,12
OG0000532,KLLA0_C01298g,XP_452253.1,NA,YCL035C,Unknown,12
NA,NA,NA,NA,YCL042W,Unknown,12
OG0001741,KLLA0_C01067g,XP_452242.1,NA,YCL045C,Unknown,12
OG0000027,KLLA0_F04323g,XP_455275.1,NA,YCP4,Unknown,12
OG0002479,KLLA0_A11066g,XP_451482.1,NA,YCR016W,Unknown,12
OG0001301,KLLA0_C08866g,XP_452594.1,NA,YCR061W,Unknown,12
NA,NA,NA,NA,YCR062W,Unknown,12
NA,NA,NA,NA,YDL023C,Unknown,12
OG0004622,KLLA0_C03872g,XP_452369.1,NA,YDL027C,Unknown,12
NA,NA,NA,NA,YDL050C,Unknown,12
OG0002856,KLLA0_E05149g,XP_454177.1,NA,YDL060W,Unknown,12
NA,NA,NA,NA,YDL062W,Unknown,12
OG0003149,KLLA0_E05061g,XP_454173.1,NA,YDL063C,Unknown,12
OG0003525,KLLA0_E09263g,XP_454367.1,NA,YDL110C,Unknown,12
OG0000452,KLLA0_F05775g,XP_455342.1,NA,YDL124W,Unknown,12
NA,NA,NA,NA,YDL151C,Unknown,12
OG0002636,KLLA0_A03223g,XP_451141.1,NA,YDL199C,Unknown,12
OG0001088,KLLA0_A03245g,XP_451142.1,NA,YDL201W,Unknown,12
OG0000600,KLLA0_C15081g,XP_452876.1,NA,YDL204W,Unknown,12
OG0000166,KLLA0_F20900g,XP_451364.1,NA,YDL222C,Unknown,12
OG0000421,KLLA0_E17447g,XP_454736.1,NA,YDR003W,Unknown,12
OG0000027,KLLA0_F04323g,XP_455275.1,NA,YDR032C,Unknown,12
OG0004308,KLLA0_E10253g,XP_454412.1,NA,YDR070C,Unknown,12
OG0003428,KLLA0_C11847g,XP_452729.1,NA,YDR083W,Unknown,12
OG0003221,KLLA0_C17556g,XP_452984.1,NA,YDR091C,Unknown,12
OG0000984,KLLA0_F11979g,XP_455623.1,NA,YDR101C,Unknown,12
OG0001804,KLLA0_D16632g,XP_453794.1,NA,YDR152W,Unknown,12
OG0002724,KLLA0_D17116g,XP_453817.1,NA,YDR165W,Unknown,12
OG0001916,KLLA0_D18502g,XP_453880.1,NA,YDR190C,Unknown,12
OG0000600,KLLA0_C15081g,XP_452876.1,NA,YDR233C,Unknown,12
OG0002076,KLLA0_D11704g,XP_453583.1,NA,YDR255C,Unknown,12
OG0003913,KLLA0_C10901g,XP_452686.1,NA,YDR286C,Unknown,12
OG0001106,NA,NA,NA,YDR287W,Unknown,12
OG0001305,KLLA0_D13222g,XP_453652.1,NA,YDR324C,Unknown,12
OG0002418,KLLA0_A07018g,XP_451311.1,NA,YDR339C,Unknown,12
OG0002260,KLLA0_D13332g,XP_453657.1,NA,YDR346C,Unknown,12
OG0000804,KLLA0_E21473g,XP_454922.1,NA,YDR358W,Unknown,12
OG0002278,KLLA0_E21429g,XP_454920.1,NA,YDR361C,Unknown,12
OG0001713,KLLA0_E21165g,XP_454907.1,NA,YDR365C,Unknown,12
OG0001048,KLLA0_E02707g,XP_454068.1,NA,YDR380W,Unknown,12
OG0002974,KLLA0_C06633g,XP_452493.1,NA,YDR398W,Unknown,12
OG0002641,KLLA0_A02079g,XP_451092.1,NA,YDR412W,Unknown,12
NA,NA,NA,NA,YDR413C,Unknown,12
OG0005989,NA,NA,NA,YDR417C,Unknown,12
OG0002541,KLLA0_B01518g,XP_451598.1,NA,YDR449C,Unknown,12
OG0000384,KLLA0_B01628g,XP_451603.1,NA,YDR453C,Unknown,12
NA,NA,NA,NA,YDR474C,Unknown,12
OG0002235,KLLA0_C12331g,XP_452748.1,NA,YDR496C,Unknown,12
OG0003829,KLLA0_C01364g,XP_452256.1,NA,YDR512C,Unknown,12
OG0000539,KLLA0_C01155g,XP_452246.1,NA,YDR516C,Unknown,12
OG0000341,KLLA0_D00704g,XP_453102.1,NA,YDR533C,Unknown,12
OG0001254,KLLA0_D13618g,XP_453670.1,NA,YER006W,Unknown,12
OG0004350,NA,NA,NA,YER035W,Unknown,12
OG0000833,KLLA0_A01452g,XP_451063.1,NA,YER036C,Unknown,12
OG0000510,KLLA0_A01408g,XP_451061.1,NA,YER037W,Unknown,12
OG0004241,KLLA0_A01386g,XP_451060.1,NA,YER038C,Unknown,12
OG0003434,KLLA0_E04489g,XP_454148.1,NA,YER049W,Unknown,12
OG0003731,KLLA0_C07601g,XP_452538.1,NA,YER079W,Unknown,12
OG0001983,KLLA0_C09262g,XP_452612.1,NA,YER082C,Unknown,12
OG0000091,KLLA0_E06931g,XP_454261.1,NA,YER119C,Unknown,12
OG0000929,KLLA0_E13619g,XP_454564.1,NA,YER126C,Unknown,12
OG0002402,KLLA0_C11891g,XP_452731.1,NA,YER158C,Unknown,12
OG0003547,KLLA0_F25168g,XP_456202.1,NA,YFL023W,Unknown,12
OG0003393,KLLA0_D05599g,XP_453310.1,NA,YFL044C,Unknown,12
OG0001757,KLLA0_E14257g,XP_454593.1,NA,YFR001W,Unknown,12
OG0003594,KLLA0_A05005g,XP_451220.1,NA,YGL010W,Unknown,12
OG0001800,KLLA0_F22242g,XP_456073.1,NA,YGL037C,Unknown,12
OG0003844,KLLA0_C05654g,XP_452451.1,NA,YGL059W,Unknown,12
OG0000462,KLLA0_B10450g,XP_451995.1,NA,YGL096W,Unknown,12
OG0002868,KLLA0_F06666g,XP_455382.1,NA,YGL099W,Unknown,12
NA,NA,NA,NA,YGL102C,Unknown,12
OG0002748,KLLA0_F10593g,XP_455562.1,NA,YGL111W,Unknown,12
OG0004900,NA,NA,NA,YGL121C,Unknown,12
OG0003855,NA,NA,NA,YGP1,Unknown,12
NA,NA,NA,NA,YGR043C,Unknown,12
OG0002070,KLLA0_A02761g,XP_451122.1,NA,YGR054W,Unknown,12
OG0001149,KLLA0_C15565g,XP_452896.1,NA,YGR081C,Unknown,12
NA,NA,NA,NA,YGR103W,Unknown,12
OG0001810,KLLA0_E04687g,XP_454157.1,NA,YGR127W,Unknown,12
OG0000822,KLLA0_E04665g,XP_454156.1,NA,YGR128C,Unknown,12
OG0001410,KLLA0_A04653g,XP_451204.1,NA,YGR145W,Unknown,12
OG0003093,KLLA0_E10825g,XP_454438.1,NA,YGR149W,Unknown,12
NA,NA,NA,NA,YGR151C,Unknown,12
NA,NA,NA,NA,YGR160W,Unknown,12
OG0004202,KLLA0_C11539g,XP_452715.1,NA,YGR161C,Unknown,12
OG0002397,KLLA0_F14993g,XP_455754.1,NA,YGR173W,Unknown,12
OG0001146,KLLA0_F22000g,XP_456062.1,NA,YGR200C,Unknown,12
NA,NA,NA,NA,YGR228W,Unknown,12
OG0003481,KLLA0_E15555g,XP_454652.1,NA,YGR237C,Unknown,12
OG0002147,KLLA0_A05456g,XP_451241.1,NA,YGR245C,Unknown,12
OG0004601,KLLA0_A05346g,XP_451236.1,NA,YGR250C,Unknown,12
