gene_id	gene_name	Scer.t0000.b2.L001	Scer.t0000.b2.L002	Scer.t0000.b3.L001	Scer.t0000.b3.L002	Scer.t0030.b2.L001	Scer.t0030.b2.L002	Scer.t0030.b4.L001	Scer.t0030.b4.L002	Scer.t0060.b2.L001	Scer.t0060.b2.L002	Scer.t0060.b4.L001	Scer.t0060.b4.L002	Scer.t0090.b2.L001	Scer.t0090.b2.L002	Scer.t0090.b4.L001	Scer.t0090.b4.L002	Scer.t0120.b2.L001	Scer.t0120.b2.L002	Scer.t0120.b4.L001	Scer.t0120.b4.L002	Scer.t0150.b2.L001	Scer.t0150.b2.L002	Scer.t0150.b4.L001	Scer.t0150.b4.L002	Scer.t0180.b2.L001	Scer.t0180.b2.L002	Scer.t0180.b4.L001	Scer.t0180.b4.L002	Scer.t0210.b2.L001	Scer.t0210.b2.L002	Scer.t0210.b4.L001	Scer.t0210.b4.L002	Scer.t0240.b2.L001	Scer.t0240.b2.L002	Scer.t0240.b4.L001	Scer.t0240.b4.L002	Scer.t0360.b2.L001	Scer.t0360.b2.L002	Scer.t0360.b4.L001	Scer.t0360.b4.L002	Scer.t0480.b2.L001	Scer.t0480.b2.L002	Scer.t0480.b4.L001	Scer.t0480.b4.L002
gene-YHR043C	NM_001179173.1	67.687952	69.775294	72.446469	75.306657	264.113966	250.189061	228.987996	258.643695	91.895193	96.121301	95.481138	98.08314	77.68796	82.4714	80.472313	72.67669	104.611261	112.292845	109.570069	105.988697	149.33135	145.507766	135.44525	127.618755	128.650746	127.401999	140.08913	149.073602	96.704557	93.448468	127.789073	121.25517	91.95981	88.081306	101.356035	90.453275	56.318733	68.436605	65.04178	56.289504	28.523345	40.397247	35.944113	39.182044
gene-YHR044C	NM_001179174.1	12.676132	15.370302	12.005002	13.562894	17.178798	19.097289	13.814699	14.994838	16.185774	16.700419	17.324926	15.527203	18.928616	13.475305	14.75253	15.932873	16.380859	14.870622	17.701793	15.327931	17.885597	20.543318	16.151814	18.902003	20.466104	20.478202	18.524992	20.240645	26.6044	20.580865	23.02411	23.01235	23.036243	21.593108	22.169519	26.776894	27.643258	26.83367	32.708514	28.047858	31.085302	28.67998	37.605383	38.971363
gene-YHR045W	NM_001179175.1	48.179699	48.616963	42.505963	41.140584	36.822706	37.9572	33.524544	33.173076	52.434027	48.781654	43.352912	45.705234	44.513285	47.11574	47.728534	47.483684	43.332258	42.221517	40.956038	38.019497	35.962076	33.65562	40.695391	40.280122	33.853643	34.965233	32.87734	31.259961	38.315137	37.14644	34.637716	36.128563	36.233394	32.370225	37.710663	38.693401	32.708306	34.447322	32.15371	32.940908	34.200254	33.00111	35.984989	33.271471
gene-YHR046C	NM_001179176.1	41.002365	42.625445	44.892124	45.300337	24.758147	29.000719	24.467321	23.806876	58.057493	67.985198	61.037658	62.50825	54.920494	53.18079	55.789621	53.48085	48.978961	47.148815	45.952581	53.126642	45.180869	47.186034	54.070155	55.220533	61.001336	58.450569	56.087867	53.898979	81.635524	84.34888	69.30057	75.291114	99.308344	90.852452	88.833102	91.902786	131.515335	129.150733	136.832044	138.200352	173.720312	165.469112	171.511778	177.92163
gene-YHR047C	NM_001179177.1	20.705955	22.225446	20.143441	22.829269	22.776505	21.576129	20.65073	23.247445	17.934404	17.25974	16.34425	16.917772	17.228629	14.233296	17.881099	17.288489	20.974524	20.590321	18.991006	19.526618	19.201771	20.66696	20.832644	23.691679	20.164973	18.035053	19.379321	18.693102	18.068723	19.143728	20.323613	20.820597	17.381994	20.487047	20.143654	20.959559	17.37374	18.660187	18.119452	18.955795	15.800576	15.01536	15.430473	16.185418
gene-YHR048W	NM_001179178.1	13.111731	14.617347	12.276099	12.599914	17.292398	16.595398	15.735145	14.14155	16.187211	15.16176	15.217397	15.492765	12.539712	14.458406	14.793329	14.295671	12.469538	10.635813	9.760407	11.587638	10.017079	13.570898	13.717177	13.029363	11.693635	12.691032	10.031193	8.763779	14.237198	10.84817	9.833883	9.783541	11.124085	13.077321	10.956151	14.809446	12.955633	11.987062	14.55402	11.923418	14.154874	15.153734	18.847216	17.630768
gene-YHR049W	NM_001179179.1	180.323103	172.792276	174.469881	165.463053	145.139676	146.223614	141.536229	130.071912	143.882732	155.2118	110.628725	111.771048	148.652717	151.542976	134.285784	131.855434	143.468167	129.786577	167.53877	158.781999	98.212919	100.211929	103.590534	106.679596	61.043358	77.069116	60.09834	67.815144	61.883556	56.557684	54.71569	66.164336	48.875768	50.339876	69.319964	52.69733	40.188698	45.584275	47.226507	45.657535	35.995154	34.598868	77.537438	73.525403
gene-YHR050W	NM_001179180.1	61.438961	54.366346	63.016411	57.348675	80.859124	78.557244	82.151332	76.772591	59.932077	63.495556	60.807392	59.592083	60.359346	56.421972	61.61717	63.393477	62.712765	64.973506	62.760923	61.640161	55.670679	56.877791	58.038927	63.708948	57.68276	58.283057	57.723519	53.880388	60.230814	58.550164	58.548544	59.89052	55.4804	57.371594	62.82006	70.01478	41.566313	41.139975	43.37805	46.382259	32.595047	33.689962	43.890008	46.80019
gene-YHR050W-A	NM_001184652.1	6.393585	3.246196	0	3.549913	0	0	5.605546	0	0	0	0	0	0	0	0	0	0	2.616691	0	0	0	0	3.193877	3.241074	0	0	10.425053	3.53165	0	0	0	3.213435	6.137972	3.103671	0	0	0	0	0	0	0	0	0	0
gene-YHR051W	NM_001179181.1	147.687762	158.57872	172.062669	163.139134	323.053446	316.899493	338.089939	332.785228	183.258155	179.275708	165.489316	180.555149	174.910775	189.236773	170.537165	170.17631	222.34451	217.49139	233.473951	251.580199	305.201465	285.533398	255.295103	260.494879	348.582063	338.513298	329.206522	343.16236	335.051976	311.103586	385.297502	387.081403	367.231684	416.153396	371.477549	403.401128	438.275641	459.756376	456.311471	464.530529	461.694653	476.932355	460.249365	438.605818
gene-YHR052C-B	NM_001395031.1	0	290.576657	281.832126	0	423.86701	375.151562	182.867369	418.087645	347.08017	651.058877	362.541372	347.130376	180.032344	249.046883	0	235.647871	0	272.806613	305.000371	0	0	278.15993	0	340.411072	307.499252	305.302869	235.169674	256.048376	413.365793	373.466388	369.101635	370.041965	0	0	440.764623	450.576338	780.82889	0	515.417629	0	232.197169	614.53608	0	536.994529
gene-YHR052W	NM_001179182.1	116.516962	117.857654	122.917974	122.540154	22.346368	23.685938	25.422541	22.834297	104.454202	106.436908	103.069849	111.415361	106.375675	105.613518	107.97077	115.430404	64.907095	65.734311	68.407481	59.181443	28.234001	26.994217	36.895723	40.563271	18.235201	14.792005	15.818701	14.114808	17.528028	22.030959	19.934721	21.236571	17.238987	19.079528	20.993273	21.875992	27.170157	29.516469	27.30664	31.846766	53.32475	52.247232	68.212443	68.07547
gene-YHR053C	NM_001179185.1	535.990173	593.758491	548.899172	518.349116	850.86876	912.041503	1120.80169	1116.011751	637.200771	1042.747221	685.833002	666.247613	391.592915	474.683215	569.954688	575.131845	462.237123	381.546375	512.192292	535.147681	386.746156	424.817647	523.708108	450.941833	501.400321	432.245566	465.510147	442.091531	596.205886	481.806687	619.517445	632.756546	653.05611	722.180284	712.35387	626.333834	911.249854	904.635112	1053.976292	870.497104	1024.425793	1103.147323	844.645461	825.20247
gene-YHR054C	NM_001179184.1	24.431625	30.997531	36.051873	21.163271	33.013921	35.605355	27.91462	36.970854	39.203104	45.404272	33.141079	32.256748	42.424543	42.849612	45.025862	47.89011	31.851923	33.456891	39.618727	35.882337	23.33987	19.77467	26.844502	29.263286	24.69019	21.6992	26.819911	24.709856	23.486097	33.265463	22.560823	21.900644	29.536199	28.82585	23.950704	27.528568	37.346144	33.564877	41.253422	32.888458	51.395472	47.696812	54.109708	55.864217
gene-YHR054C-B	NM_001395032.1	643.626026	290.505022	400.15918	709.165543	423.310885	373.98476	889.873287	658.189865	348.77033	3.1e-05	361.128126	346.658477	190.741585	245.878827	497.934493	234.339745	597.651521	273.199671	300.95994	554.382834	679.575561	280.003398	616.440742	338.111282	308.141925	307.494927	231.926972	260.665452	417.6967	361.232641	369.084283	370.958245	650.867218	792.322701	439.764986	449.378228	434.214637	1316.638422	517.328032	1203.976059	1176.524822	618.142758	1257.05568	611.843795
gene-YHR055C	NM_001179183.1	537.484328	604.13827	551.385079	514.018864	852.407048	914.086305	1121.119593	1167.225911	639.645242	361.793831	686.308622	666.909641	406.178345	475.52806	564.395837	571.674068	473.845443	379.951625	510.932861	531.362105	561.602341	426.244222	518.578531	443.51085	506.219057	433.464606	465.173108	453.339824	597.724044	489.458811	618.417498	630.739147	752.293255	719.893826	708.494959	626.812345	856.722917	905.759638	1051.945717	973.515909	1022.960701	1104.812293	843.838793	821.653857
gene-YHR056C	NM_001179186.2	34.030415	29.129992	30.1908	32.948237	32.871222	34.992125	30.625142	25.365622	29.838465	31.369488	31.262055	32.278102	32.457061	33.15622	31.225228	29.999642	27.005567	28.123655	22.523996	23.340886	30.813074	32.2607	30.935466	31.56828	28.842351	33.571951	29.348439	29.776945	31.050499	32.886545	29.423104	29.606051	29.322015	28.377948	29.194973	28.278983	30.466385	28.361947	27.321064	26.239315	26.070778	28.369336	24.49509	25.236169
gene-YHR057C	NM_001179187.1	124.835436	114.849322	125.068414	128.284794	265.706829	259.448927	245.871051	260.759678	220.147284	236.394069	225.360661	235.479263	151.076433	158.488959	146.056617	150.815897	173.411158	169.208158	177.205283	188.527275	235.57375	228.634368	230.366913	221.755995	266.970754	257.626421	281.034545	272.389692	256.244044	237.357898	300.338433	276.495783	272.395706	279.642011	282.869467	279.142495	305.086922	290.770612	281.143765	296.777589	325.477472	319.11714	306.61806	283.791619
gene-YHR058C	NM_001179188.1	25.872341	22.846012	23.499487	23.963222	22.121185	23.230168	18.283273	21.22213	30.124171	32.196242	32.623576	34.081515	30.849547	28.905654	29.605692	32.957387	29.27076	25.696104	28.938492	28.177666	25.100483	23.265336	25.071636	30.050953	25.732574	29.532919	24.336977	29.072782	31.827065	29.824008	34.277701	29.605488	31.306883	26.21027	33.129713	33.374357	38.842152	34.494689	35.126593	36.744335	36.020049	39.197191	38.891191	42.221476
gene-YHR059W	NM_001179189.1	37.075116	29.116276	47.563651	34.761918	45.480639	46.257708	52.292827	60.045751	54.972882	45.861501	50.520592	59.980899	55.906334	41.05678	33.62214	46.917319	35.105172	37.869675	42.506313	51.3021	38.672649	41.389243	33.796423	37.699134	47.800759	46.854374	45.357057	37.978703	50.388402	46.86791	52.678187	46.237433	40.402958	44.224056	47.321825	49.379373	36.498628	32.512169	43.028248	57.413378	43.379005	45.997414	53.354277	39.515558
gene-YHR060W	NM_001179190.1	96.714597	89.14609	102.859167	95.74612	113.142764	95.069777	94.827144	111.770026	113.993072	104.055067	112.459279	119.78409	105.660986	116.947334	114.066367	116.155749	102.107392	103.742513	100.182767	97.782879	93.933273	106.390792	107.047395	108.967541	100.227763	102.179006	89.999296	99.359731	100.892777	119.577446	117.281008	108.969059	112.458895	107.412996	110.428924	110.219582	122.110906	102.045179	126.314916	130.49842	123.482142	129.252218	122.651357	119.895912
gene-YHR061C	NM_001179191.1	19.551027	18.398334	20.057471	19.100133	22.709857	16.388955	19.489406	21.486811	19.601586	20.80811	18.602846	21.315257	26.555037	23.315391	23.638726	23.114562	19.909534	19.910021	18.403106	17.218714	24.075626	22.997023	22.427987	28.288485	28.657525	29.839497	27.524801	27.598724	30.050571	29.229175	27.114116	30.127237	31.074964	33.879024	33.890791	29.761198	31.410421	23.410136	23.899854	24.471094	22.204342	23.913977	26.438267	23.664866
gene-YHR062C	NM_001179192.1	38.465443	33.56713	40.054683	39.240677	10.198274	14.479506	14.782587	17.565782	39.091116	45.302	45.650632	41.626677	50.383587	46.997842	48.924572	47.450395	28.824714	26.518324	29.192169	26.795852	17.806556	24.461582	27.733899	25.239772	15.575332	18.464641	19.349075	18.948346	21.949373	23.257148	23.002613	18.949746	21.005002	20.34921	21.789357	24.545827	16.908871	15.831611	20.014782	18.007115	17.163948	18.608904	30.700684	24.528639
gene-YHR063C	NM_001179193.1	91.852199	92.079345	88.874033	91.806851	108.835868	102.263873	101.207074	97.737048	99.845863	97.927426	109.782168	104.306441	105.653272	104.597994	108.684247	116.965938	108.809943	107.899993	114.957654	107.8763	120.266364	138.953035	134.266623	132.977114	130.634914	131.406023	132.989611	139.316589	145.454423	150.328714	144.969839	135.894191	143.319033	132.608701	141.385581	146.490976	95.366515	103.759782	106.842874	101.071265	79.41092	82.375617	110.255586	105.640917
gene-YHR064C	NM_001179194.1	485.357882	474.47026	482.167667	460.937295	235.950312	232.015666	233.676459	232.898648	373.883193	388.076613	352.702529	365.278336	476.923042	455.871842	460.093614	470.037779	382.769804	376.368984	362.900826	364.005863	245.237483	246.647334	296.57143	288.771254	190.088604	199.267202	187.124707	199.632196	227.014037	225.457506	223.947242	224.87295	222.187927	223.545027	258.240465	267.089415	239.45659	227.906358	254.742083	253.543025	224.889965	222.358	276.974376	278.342643
gene-YHR065C	NM_001179195.1	63.15455	62.717659	59.795553	61.679208	27.25513	23.152979	23.777443	21.522222	79.094066	76.170021	75.590425	70.024711	67.409943	68.633574	75.071372	74.080959	49.968395	48.645879	57.008926	52.612909	25.322126	29.591945	33.944556	39.544066	19.938396	22.404491	16.005559	21.91976	29.136835	26.197403	24.887157	26.734591	24.448567	25.22021	29.149427	26.863339	30.253554	26.242035	32.304091	32.662103	45.830829	44.613423	47.631104	46.086307
gene-YHR066W	NM_001179196.1	63.242648	64.649236	64.89705	61.151989	7.59896	8.561554	9.624926	6.20773	77.536016	81.635169	72.687798	75.162015	69.118128	69.54272	73.058226	79.138361	35.491974	39.737227	43.54014	38.046054	16.195911	15.32153	21.849822	23.453575	7.260489	6.749808	7.141118	6.377319	10.421712	12.77493	12.529917	12.12274	7.77453	11.192966	11.530474	12.757834	20.150966	17.361119	19.542311	19.537702	41.810503	45.112086	43.264788	44.320526
gene-YHR067W	NM_001179197.1	46.969497	44.479452	44.734008	41.967941	46.588679	48.624228	45.34098	47.443435	48.197677	42.861334	42.952039	46.76152	41.176811	38.449635	45.513068	41.176105	41.70124	46.811452	40.133401	50.389166	40.7205	52.593171	53.550755	53.045386	48.43482	49.688538	51.408758	49.461963	52.340703	50.905451	59.796977	54.491903	48.361875	51.807112	55.184471	52.240591	63.10605	52.631713	57.058765	56.784507	53.928445	63.44003	60.674362	56.257169
gene-YHR068W	NM_001179198.1	315.647399	305.913735	309.626604	329.617032	172.915338	177.593166	168.78944	168.658298	255.329886	259.927336	241.444152	245.769446	272.481895	273.754422	267.144816	279.757286	248.023964	235.167951	220.652841	222.355789	168.798503	168.457913	204.693825	195.702761	152.449174	156.057524	146.203782	149.007616	157.085168	154.412962	150.613831	143.90454	133.414626	148.175316	165.085523	160.570404	114.632739	109.831735	118.008707	124.544322	107.04747	112.59802	135.10015	126.20993
gene-YHR069C	NM_001179199.1	52.795395	57.574781	56.019325	59.555893	31.765465	28.531557	25.32184	28.837541	63.177015	59.481699	63.57312	69.212107	66.844039	65.304252	62.983424	60.16473	42.53813	44.904424	48.355033	45.025236	38.605763	32.273956	36.591262	36.871279	28.641854	34.543383	30.458318	27.187929	34.422906	37.037824	36.976438	35.870712	36.083071	34.638264	41.815026	40.428088	49.663554	48.682173	48.449955	53.490976	74.861352	66.727209	81.713059	71.256757
gene-YHR070W	NM_001179200.1	39.983664	35.184294	38.102418	38.499211	23.60222	22.557745	20.474816	18.666512	53.721788	50.574023	50.811845	52.295232	45.051198	44.73319	47.648469	42.140538	31.828267	31.585992	29.290987	29.113142	25.610387	25.218255	28.947563	28.250871	22.033449	22.833895	23.736626	23.230042	28.416188	26.898981	28.47235	28.37194	25.565201	24.632382	32.375673	32.994096	32.612773	28.704281	32.296682	32.812139	31.466398	30.500465	38.401516	41.521649
gene-YHR071W	NM_001179201.1	243.765523	237.092989	212.31113	215.716571	509.441583	479.605639	502.859532	502.997522	343.049945	353.428383	341.861873	330.452732	249.551278	264.238749	304.307509	287.517027	277.576112	273.477126	248.845081	245.041569	277.31874	299.184158	311.418236	324.151838	291.541586	268.941396	273.971059	275.675097	264.94549	250.981347	288.132325	258.917867	268.56979	258.150651	250.84143	257.115947	259.378858	255.946335	267.216102	257.710905	294.295698	295.056518	280.754281	299.218671
gene-YHR072W	NM_001179202.2	62.604254	58.714736	64.903538	64.537231	44.317839	44.932671	43.372169	41.746482	83.307438	76.351425	82.739726	79.691746	73.324254	78.878069	73.836944	78.956878	58.165427	57.591212	55.357545	50.387316	58.728513	58.30188	63.338785	64.198815	58.447868	61.759413	53.416579	55.997159	74.793804	75.15755	68.57424	66.387876	67.666839	66.400459	74.922921	76.559236	73.643872	71.737893	78.283342	74.479663	78.390934	78.820402	87.241969	84.718157
gene-YHR072W-A	NM_001184438.1	415.721656	330.54832	340.007181	371.31721	146.577512	125.731416	162.975078	141.914532	304.347901	301.883737	265.74997	252.88747	320.094865	303.760523	325.276899	314.681866	253.919415	287.385192	297.986067	335.584573	218.856746	173.588764	136.56148	218.139067	102.582289	172.745636	119.97026	128.188692	159.091551	129.807918	156.452201	178.116513	195.139763	180.482949	173.968591	208.974658	276.360203	337.764796	294.634242	249.918624	356.328942	401.742597	422.147766	495.758135
gene-YHR073W	NM_001179203.1	39.324168	38.239059	40.663286	40.003943	44.982649	45.635335	43.093267	41.718819	43.612452	41.672423	43.539607	41.685447	39.519549	40.742171	39.178005	38.967078	39.075322	39.849204	34.35527	38.011697	39.362394	41.973314	44.524128	43.496834	43.479735	47.415436	44.747993	44.433832	49.139187	43.78432	43.309669	43.669261	44.307863	43.907071	42.697444	45.063331	47.662229	47.161928	46.44818	42.426495	44.48832	44.017215	46.388406	44.710742
gene-YHR074W	NM_001179204.1	77.302374	82.61191	77.906331	74.129902	114.534373	112.082502	108.686424	112.714777	95.28814	95.853834	95.086927	99.045378	87.317059	82.533028	83.809984	79.373613	92.659559	83.759889	80.41701	76.583548	105.370879	104.409273	107.503326	106.40826	113.577904	111.809191	115.09358	114.413906	112.794975	121.868481	117.076618	117.374417	115.213709	118.623274	123.538472	121.340757	106.339714	100.870443	102.932981	101.887758	86.112012	86.819378	83.469105	89.436816
gene-YHR075C	NM_001179205.1	14.497761	17.421509	15.013247	16.555584	40.759019	38.688437	41.015484	47.717845	26.682927	22.593113	26.493165	31.153911	22.898546	20.176814	20.334438	20.07666	22.651269	21.460374	21.568713	19.962259	40.307419	35.728805	33.392235	33.35302	47.35237	44.578846	42.711977	42.995112	46.583397	44.156685	48.865541	43.768548	46.515793	53.251381	46.762411	51.782238	60.068463	60.986516	59.295552	59.251613	62.481187	68.544217	56.277366	57.663246
gene-YHR076W	NM_001179206.1	52.110337	51.923926	49.865184	54.029501	74.484926	78.217778	76.353377	72.25058	62.400887	58.897212	58.046954	62.95915	60.193602	61.555057	58.110039	53.573485	63.929922	65.81341	62.808532	66.773647	81.135416	80.737823	77.214155	78.922291	77.612627	79.55198	78.961341	89.653341	79.812945	85.46497	80.601816	79.224028	80.62449	82.174956	83.776988	85.260748	63.063408	66.570627	67.527509	65.179245	61.045221	58.716633	63.483193	67.226102
gene-YHR077C	NM_001179207.1	50.750742	47.848455	46.092718	48.590379	38.475716	36.774719	29.697522	36.035839	53.954162	50.694917	52.943932	52.577799	46.696038	45.612479	47.327113	46.582397	39.771351	41.247505	35.254139	35.683125	34.442639	33.534958	37.088401	38.663669	33.760408	35.677134	35.389382	35.009083	41.574449	41.85166	38.371554	38.893331	34.61923	34.613611	35.435491	34.775222	45.06935	47.808442	44.08368	44.617086	47.187417	47.004965	41.695515	41.171549
gene-YHR078W	NM_001179208.1	40.72949	44.160419	40.299014	41.429839	45.67341	43.519572	46.110898	45.664088	51.228945	47.034597	46.616987	48.332036	46.352342	44.462566	44.504626	45.427748	43.719946	45.35502	45.887754	42.320569	48.53518	45.792859	49.065204	46.377593	51.25874	49.711566	48.424302	49.239247	56.895449	53.016362	50.17604	50.501201	51.903546	51.372776	54.551669	56.240521	70.371751	64.537725	63.832448	64.282543	61.228797	60.266883	66.269655	69.109014
gene-YHR079C	NM_001179209.1	19.895175	20.030934	18.079625	19.421355	16.474551	17.368209	16.784119	14.236045	19.885066	21.491749	19.792703	21.707645	20.321907	19.782843	19.930042	19.90223	17.734827	17.985468	15.804541	16.096151	16.58235	17.711608	20.526705	17.662993	19.258027	20.026689	19.044425	19.565277	22.114726	21.844822	21.853196	21.090825	22.838277	22.785389	20.415285	20.750228	27.796965	25.069962	23.594425	25.865957	27.8291	25.826807	26.103026	26.922651
gene-YHR079C-A	NM_001180026.1	1.031241	0	1.10076	0	0.990372	1.994871	0	0	1.831779	0	0.993731	0	0.934477	1.894028	0	0	0	0	0	0.988511	1.092242	1.106608	0	0	0	1.026278	0	0	0	1.235305	0	0	1.946522	0	1.108798	1.117566	3.195296	0	0.971346	0.981132	3.711715	5.660898	1.123435	3.392417
gene-YHR080C	NM_001179210.1	19.199094	21.248821	19.598676	19.404984	39.531674	41.301268	36.074837	40.383193	22.992145	24.743389	24.686722	24.006834	21.560147	20.503491	19.747961	20.4573	25.908315	25.777355	23.655622	24.376015	32.652661	33.778523	32.502397	32.452378	35.500146	35.26346	35.030767	37.558611	35.533977	36.389395	35.314216	34.063206	36.449669	36.671715	32.557327	33.332903	37.934445	41.310033	37.655285	34.305013	37.944436	37.420367	28.464554	30.724785
gene-YHR081W	NM_001179211.1	100.161967	103.283305	105.308277	90.842154	32.20602	25.541856	28.57324	33.376642	93.479855	83.952619	92.56289	87.993499	96.017225	99.592417	93.527156	98.639194	63.490274	64.990394	60.469253	72.516575	33.766454	39.855744	50.24488	47.304125	32.098105	33.418957	31.854462	29.66773	43.458644	48.059359	49.413888	49.10044	45.332493	50.271146	47.717431	49.146589	80.334388	75.679792	77.258741	82.594605	99.714131	98.65482	96.548789	112.138563
gene-YHR082C	NM_001179212.1	43.527712	44.842481	41.587514	40.589024	67.196953	69.86869	62.168972	63.095701	44.689859	45.462805	45.837862	46.488028	48.433535	48.85644	47.89161	49.981158	49.778755	54.483028	46.333023	44.249557	63.818112	58.425152	63.93964	65.89897	69.527402	73.774896	71.563258	77.098895	76.328907	72.431465	71.341694	70.099861	81.582608	81.744745	74.823757	74.505025	91.523967	90.471365	80.960084	80.409809	78.877791	75.692459	73.387566	73.205972
gene-YHR083W	NM_001179213.1	91.626982	85.119901	95.145251	100.930661	134.030458	145.745671	143.510509	133.323873	117.595386	113.673624	129.994901	136.594697	103.370886	106.179199	104.745431	98.188106	102.656504	111.999637	103.13386	109.602134	127.755904	138.819899	136.504915	139.66624	136.051945	133.892378	132.552386	130.974421	129.151171	114.708129	132.780855	130.825527	111.032251	123.739388	131.2193	120.720546	97.859389	97.874889	107.09329	98.059954	89.158838	95.493207	92.055099	90.116541
gene-YHR084W	NM_001179214.1	58.337678	58.619083	58.628741	56.285304	48.143023	47.068107	44.341838	39.959976	70.986814	74.467224	72.461511	75.722247	59.806918	57.188299	61.561845	58.465057	51.646916	51.158803	45.53795	42.580413	41.79927	43.505499	43.949718	46.792522	42.345407	44.714693	41.904063	43.038619	45.771206	46.272548	46.074475	43.036055	39.988356	42.629279	42.383006	45.046185	29.969337	30.215059	32.406334	33.851471	26.728646	26.598228	35.621986	33.860253
gene-YHR085W	NM_001179215.1	38.625361	41.762464	43.085361	40.407001	10.875981	8.717394	9.5345	8.490452	39.327411	39.946136	41.23933	38.413492	41.800605	40.622522	39.568384	39.214132	27.57137	22.241954	26.485969	23.346577	14.253405	14.141379	14.294139	18.479893	10.22098	7.892341	8.396237	9.489884	10.13926	13.445808	11.718857	14.137973	14.446758	13.984369	17.484804	14.053886	23.148976	20.973863	23.260198	26.226544	38.013223	36.370849	43.220997	39.725974
gene-YHR086W	NM_001179216.1	24.193466	23.063811	23.337445	25.445269	42.959998	43.183253	40.617499	38.339849	25.692339	25.907978	28.403947	26.234057	33.008292	32.485733	33.490971	32.250012	31.605121	31.984127	27.537241	27.072521	42.20087	43.770807	42.137593	38.618111	47.524338	41.266386	52.470769	49.66489	45.74164	52.98913	45.28716	44.85689	46.183843	48.880796	49.633385	48.586341	45.868711	49.883234	48.128415	46.834233	40.729297	45.174554	45.743474	44.999675
gene-YHR086W-A	NM_001184553.1	3.734235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-YHR087W	NM_001179217.1	45.366583	55.905643	48.108434	47.287804	1678.030783	1677.540149	1614.331685	1607.232558	392.348146	400.237658	369.707001	369.426365	310.785784	325.673271	268.938701	265.665433	477.289213	477.046369	522.189256	515.004656	940.002733	970.956263	660.873619	665.663987	1189.497983	1223.717589	1168.786431	1197.812005	870.155809	890.56165	932.828388	896.538434	953.169816	949.442074	793.628484	778.523894	837.278456	884.256138	825.447135	798.933472	686.312338	698.608969	415.756364	414.832659
gene-YHR088W	NM_001179218.1	65.966905	70.224655	66.446827	63.683083	5.713419	6.510366	5.780741	4.489297	77.227419	70.610643	70.509019	67.704535	71.106131	75.772102	69.922991	78.498503	38.366853	37.247564	43.916707	34.928565	11.011825	11.960349	20.540618	20.44075	9.990293	9.229037	7.89743	7.0232	19.599718	19.394753	21.013721	17.582955	23.006918	20.909316	29.556901	25.976101	35.779907	34.821653	46.884449	48.794096	58.482737	63.203776	83.315019	69.164364
gene-YHR089C	NM_001179219.1	653.888015	669.364106	704.374664	708.80044	139.514251	119.107315	139.518555	132.835624	414.434571	430.21909	437.130492	447.887075	491.398383	478.937438	490.350347	502.719657	364.163433	366.228692	292.162141	311.406659	155.452057	144.613257	204.046428	208.369813	87.250218	99.823936	77.563409	77.902377	110.960181	107.39768	101.826233	99.715754	94.694479	92.973141	119.39816	134.171973	97.025044	116.201147	128.667163	134.898208	159.995332	156.092336	218.361418	214.330242
gene-YHR090C	NM_001179220.1	30.647227	26.504662	27.657841	25.574731	34.809089	40.169209	37.769211	35.038253	33.963967	34.120469	35.541942	35.638707	37.856535	35.860303	36.737592	34.606934	28.32483	33.750582	29.745897	33.750398	30.901801	34.216833	34.617074	40.456663	38.669955	38.146032	38.96735	37.575416	44.610997	45.197259	42.971999	38.383046	46.139759	37.44589	48.380318	41.302095	47.490855	47.29722	52.329676	53.430626	51.875283	55.659206	60.56547	56.084425
gene-YHR091C	NM_001179221.1	15.26061	19.894298	18.939665	20.680268	30.86973	31.8998	30.302052	29.598463	24.762203	25.212187	28.16588	28.017126	20.547989	23.940364	20.972142	19.709658	21.832903	25.037711	19.158489	20.754254	28.153856	27.839515	26.134264	25.800269	31.452839	29.639565	29.671677	33.436322	29.520254	29.115853	31.49267	30.82351	27.843536	25.144957	28.2898	29.27727	25.701909	27.094627	29.066009	30.301506	31.369545	31.575765	28.803255	30.179028
gene-YHR092C	NM_001179222.2	29.664697	27.662448	29.732685	26.493722	141.079501	136.123999	167.855897	169.221535	12.991002	12.265262	18.025878	17.18687	17.628245	16.845862	16.282714	15.197909	26.379819	27.227206	20.622555	23.01048	29.816084	32.232025	33.424469	32.134019	28.50623	29.09318	27.655877	29.252537	30.496608	27.683933	34.633213	31.951745	34.246884	35.544244	35.069181	35.059756	34.005879	34.106299	37.04671	35.271478	22.24133	20.539538	23.837114	23.082767
gene-YHR093W	NM_001348818.1	2.389834	0.908104	0.317739	1.609167	0.289873	0.583697	0.264125	1.332145	2.147957	1.89083	2.065138	1.795213	0.820607	0.553477	2.907805	1.461813	0.46122	0.698175	1.138597	1.721276	0	0.964897	1.503182	1.815713	0.890059	0.902041	2.540615	0.962776	2.828116	1.796573	2.045518	3.230135	1.991474	2.009803	2.234634	0.644802	1.57673	1.915419	2.866486	1.737175	2.101825	2.942943	2.24614	3.553518
